document_key	relative_path	repository_path	document_type	mime_type	extension	bytes	sha256	canonical_url	attachment_ids	product_ids	product_skus	relation_types
2021/10/EOS-511-7.0-Archivo-2D-Rev.0.zip	2021/10/EOS-511-7.0-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/10/EOS-511-7.0-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	456848	dd59a9c1eab7e090985914ffd2eeb6f74cb1b21693468f7c5e815635cf746787	https://www.productosjumbo.com/wp-content/uploads/2021/10/EOS-511-7.0-Archivo-2D-Rev.0.zip	21225	6082	EOS-PR-01-02	content_url
2021/10/EOS-515-7.0-Archivo-2D-Rev.0.zip	2021/10/EOS-515-7.0-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/10/EOS-515-7.0-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	689504	b85b9561d551b5c15d2481abb7d5dc854099a4c7f7b04e362c7ab61684f3cc33	https://www.productosjumbo.com/wp-content/uploads/2021/10/EOS-515-7.0-Archivo-2D-Rev.0.zip	21020	6713	EOS-PR-12-00	content_url
2021/10/EOS-611-10.0-Archivo-2D-Rev.0.zip	2021/10/EOS-611-10.0-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/10/EOS-611-10.0-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	1228491	65831f4c64d7b79dfec02d8c41966afdbec4ac12d88f664e8ceadb1db075398f	https://www.productosjumbo.com/wp-content/uploads/2021/10/EOS-611-10.0-Archivo-2D-Rev.0.zip	21226	6676	EOS-PR-10-00	content_url
2021/10/EOS-715-10.0-Archivo-2D-Rev.0.zip	2021/10/EOS-715-10.0-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/10/EOS-715-10.0-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	1014803	01cfc371d61eb97e942b1cc3e1db743203e2c461a62e76f20552e37d28885c00	https://www.productosjumbo.com/wp-content/uploads/2021/10/EOS-715-10.0-Archivo-2D-Rev.0.zip	21227	6723	EOS-PR-13-00	content_url
2021/10/EOS-815-9.0-Archivo-2D-Rev.0.zip	2021/10/EOS-815-9.0-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/10/EOS-815-9.0-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	268593	a6f81900ed7a3009b82c2daea3c2fc9c1d69eb27c4ef5bc864886b47e0e23302	https://www.productosjumbo.com/wp-content/uploads/2021/10/EOS-815-9.0-Archivo-2D-Rev.0.zip	21278	6791	EOS-PR-22-00	content_url
2021/10/EOS-1010-7.0-Archivo-2D-Rev.0.zip	2021/10/EOS-1010-7.0-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/10/EOS-1010-7.0-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	893714	47ecb4b0eea0fdc11875aabd09379c9e2bc37dfc086e42fe333213d368c95afc	https://www.productosjumbo.com/wp-content/uploads/2021/10/EOS-1010-7.0-Archivo-2D-Rev.0.zip	21280	6733	EOS-PR-17-00	content_url
2021/10/EOS-1613-10.0-Archivo-2D-Rev.0.zip	2021/10/EOS-1613-10.0-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/10/EOS-1613-10.0-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	2248949	a77c3f4859f2250062a924b76faab045b8f4cf45db2ea1c11dc753f33ab998ea	https://www.productosjumbo.com/wp-content/uploads/2021/10/EOS-1613-10.0-Archivo-2D-Rev.0.zip	21229	6707	EOS-PR-11-00	content_url
2021/10/EOS-1914-7.0-4-Archivo-2D-Rev.0.zip	2021/10/EOS-1914-7.0-4-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/10/EOS-1914-7.0-4-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	287704	17865656b4d330b0bfa321f5d3545d14cf9834f95f13b176107cd7d22df85e17	https://www.productosjumbo.com/wp-content/uploads/2021/10/EOS-1914-7.0-4-Archivo-2D-Rev.0.zip	21127	6793	EOS-PR-29-00	content_url
2021/10/EOS-1914-7.0-Archivo-2D-Rev.0.zip	2021/10/EOS-1914-7.0-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/10/EOS-1914-7.0-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	420678	ed87c4048235f85833954be2ab63c8c91a9210e6018190f23298de0b951efe6b	https://www.productosjumbo.com/wp-content/uploads/2021/10/EOS-1914-7.0-Archivo-2D-Rev.0.zip	21023	6795	EOS-PR-28-00	content_url
2021/10/IMS-120-Archivo-2D-Rev.0.zip	2021/10/IMS-120-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/10/IMS-120-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	119309	41fbf95b16662c5cd596422019409493bf8eafb74027d1fd0af50127f0d06071	https://www.productosjumbo.com/wp-content/uploads/2021/10/IMS-120-Archivo-2D-Rev.0.zip	21286	7824	INT-PL-05-00	content_url
2021/10/IOS-110-1-9.0-Archivo-2D-Rev.0.zip	2021/10/IOS-110-1-9.0-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/10/IOS-110-1-9.0-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	207010	3a3679250a0faf6df03b2c9381f543bdcd0a6b5a8ddd663ac8a3a9c12003c92a	https://www.productosjumbo.com/wp-content/uploads/2021/10/IOS-110-1-9.0-Archivo-2D-Rev.0.zip	21028	6154	TDF-CR-05-01	content_url
2021/10/IOS-112-7.0-Archivo-2D-Rev.0.zip	2021/10/IOS-112-7.0-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/10/IOS-112-7.0-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	138622	cd88230446bb153c64093e0d55e079635f2cfb71a4bf3b75f48cfd4d6bdc8571	https://www.productosjumbo.com/wp-content/uploads/2021/10/IOS-112-7.0-Archivo-2D-Rev.0.zip	21030	6088	IOS-PR-01-00	content_url
2021/10/IOS-115-7.0-Archivo-2D-Rev.0.zip	2021/10/IOS-115-7.0-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/10/IOS-115-7.0-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	1256121	0f4752a5732a88e7ca773735d094d3a383b11e378d5d91be3592ef3d018b9ce5	https://www.productosjumbo.com/wp-content/uploads/2021/10/IOS-115-7.0-Archivo-2D-Rev.0.zip	21232	6115	IOS-PR-02-00	content_url
2021/10/IRE-218-Archivo-2D-Rev.0.zip	2021/10/IRE-218-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/10/IRE-218-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	87336	820c99bc1c3bea9ca2a8693d594241574ea3c0efbe6f807272a5b2d9d5426648	https://www.productosjumbo.com/wp-content/uploads/2021/10/IRE-218-Archivo-2D-Rev.0.zip	21287	6985	IRE-PL-05-00	content_url
2021/10/ITY-120-Archivo-2D-Rev.0.zip	2021/10/ITY-120-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/10/ITY-120-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	57163	831deff1253aee3507f0a06ea383da7296a4836b411add9c7f023fd332606838	https://www.productosjumbo.com/wp-content/uploads/2021/10/ITY-120-Archivo-2D-Rev.0.zip	21288	7831	TEM-PM-01-00	content_url
2021/10/MEC-CR-03-00-dibujo2d.pdf	2021/10/MEC-CR-03-00-dibujo2d.pdf	media/production/documents/uploads/2021/10/MEC-CR-03-00-dibujo2d.pdf	drawing_2d	application/pdf	.pdf	396974	1c2c090eff0741ee7af7f0509649d55cbb1bc2ae7596f88cedc88ec3cc5c684f	https://www.productosjumbo.com/wp-content/uploads/2021/10/MEC-CR-03-00-dibujo2d.pdf	32639	21148	MEC-CR-03-00	meta_url:_pj_dibujo_2d_url | parented_attachment
2021/10/MEC-CR-03-00-fichatecnica.pdf	2021/10/MEC-CR-03-00-fichatecnica.pdf	media/production/documents/uploads/2021/10/MEC-CR-03-00-fichatecnica.pdf	technical_sheet	application/pdf	.pdf	511714	98e4890ef250c89292680a593e3ce070bb23950eef708677ac1f3d26aab51eb6	https://www.productosjumbo.com/wp-content/uploads/2021/10/MEC-CR-03-00-fichatecnica.pdf	32638	21148	MEC-CR-03-00	meta_url:_pj_ficha_tecnica_url | parented_attachment
2021/10/PPO-124-Archivo-2D-Rev.0.zip	2021/10/PPO-124-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/10/PPO-124-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	45037	0a48e34a55b44ee5b9cf204c11a44d97eec36ac56dc696293c8ac40c22dc3632	https://www.productosjumbo.com/wp-content/uploads/2021/10/PPO-124-Archivo-2D-Rev.0.zip	21138	7086	PAS-00-02-00	content_url
2021/10/RPP-112-3-Archivo-2D-Rev.0.zip	2021/10/RPP-112-3-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/10/RPP-112-3-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	103731	0410141d4997cc25195d4aa744eca6c6f40ad544033ccb4dd4d89792c182ba56	https://www.productosjumbo.com/wp-content/uploads/2021/10/RPP-112-3-Archivo-2D-Rev.0.zip	21037	7466	RES-PP-01-01	content_url
2021/11/CP-102-2.0-Archivo-2D-Rev.0.zip	2021/11/CP-102-2.0-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/11/CP-102-2.0-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	46534	ceb33632a3b7e9e6c2780ae0db0272e0eefc7a27b1b8fec352ecb83351fb8d0c	https://www.productosjumbo.com/wp-content/uploads/2021/11/CP-102-2.0-Archivo-2D-Rev.0.zip	21362	7780	COL-AB-01-00	content_url
2021/11/EL-118-4C-Archivo-2D-Rev.0.zip	2021/11/EL-118-4C-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/11/EL-118-4C-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	895275	02c0ce49f55deb917d8257f9c0a9ae7189ccd4a8687460b09542c40462d0bc15	https://www.productosjumbo.com/wp-content/uploads/2021/11/EL-118-4C-Archivo-2D-Rev.0.zip	21364	7383	EL-118-4C	content_url
2021/11/EVA-112-9.0-Archivo-2D-Rev.0.zip	2021/11/EVA-112-9.0-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/11/EVA-112-9.0-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	292014	47f2e1e525bc1aa66d7e0243bfb79ed7a9e8266425b7b892b8e76838d89dd742	https://www.productosjumbo.com/wp-content/uploads/2021/11/EVA-112-9.0-Archivo-2D-Rev.0.zip	21367	6897	EVA-00-02-00	content_url
2021/11/ILS-120-Archivo-2D-Rev.0.zip	2021/11/ILS-120-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/11/ILS-120-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	113201	0e00080bad09925b0f42090388fd8b337b62ba4d5accf859c6f5235cbacfd692	https://www.productosjumbo.com/wp-content/uploads/2021/11/ILS-120-Archivo-2D-Rev.0.zip	21368	7467	INT-PL-06-00	content_url
2021/11/IRE-216-Archivo-2D-Rev.0.zip	2021/11/IRE-216-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/11/IRE-216-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	69438	c6eb7c9e6bc1fd113434847ce82cd5b761b234e180a10e6eb7d1cb7b4ba5c194	https://www.productosjumbo.com/wp-content/uploads/2021/11/IRE-216-Archivo-2D-Rev.0.zip	21370	7003	IRE-PL-02-00	content_url
2021/11/ITD-320-Archivo-2D-Rev.0.zip	2021/11/ITD-320-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/11/ITD-320-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	48240	f1b4647f2e911a3a58e4d1df9664505096be4efc85697191739f5890d6867bac	https://www.productosjumbo.com/wp-content/uploads/2021/11/ITD-320-Archivo-2D-Rev.0.zip	21373	7828	INT-00-03-00	content_url
2021/11/ITR-621-Archivo-2D-Rev.0.zip	2021/11/ITR-621-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/11/ITR-621-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	237439	f1a944eee807cdc30fef4b0f6a654d7c53ff66ab3eadbaf6011b584a62aed485	https://www.productosjumbo.com/wp-content/uploads/2021/11/ITR-621-Archivo-2D-Rev.0.zip	21375	7463	TRE-CU-07-00	content_url
2021/11/PTJ-116-Archivo-2D-Rev.0.zip	2021/11/PTJ-116-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/11/PTJ-116-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	52256	05950a487f2a1f3b6718de9cbb0a953e5dee0c1f558754997fe57d01b9caac11	https://www.productosjumbo.com/wp-content/uploads/2021/11/PTJ-116-Archivo-2D-Rev.0.zip	21376	7427	SUB-PT-01-00	content_url
2021/11/PTJ-218-Archivo-2D-Rev.0.zip	2021/11/PTJ-218-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/11/PTJ-218-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	42091	6587e4920247ba45df6a831ac74537f864aa3576ab39e6e0b5d5d040e51b6595	https://www.productosjumbo.com/wp-content/uploads/2021/11/PTJ-218-Archivo-2D-Rev.0.zip	21378	7445	BAN-PT-04-00	content_url
2021/11/PTJ-620-C-Archivo-2D-Rev.0.zip	2021/11/PTJ-620-C-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/11/PTJ-620-C-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	41443	87df1cf8189742744cc42fd924925118e310fafd1be2a183d6d2af1ecb8a76f5	https://www.productosjumbo.com/wp-content/uploads/2021/11/PTJ-620-C-Archivo-2D-Rev.0.zip	21380	7834	PIL-PT-01-00	content_url
2021/12/CP-102A-2.0-1-Archivo-2D-Rev.0.zip	2021/12/CP-102A-2.0-1-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/CP-102A-2.0-1-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	42057	e56593a98341c8ae4e4377b47a78b46614c26839c2e61a72c34a253beefd8bf3	https://www.productosjumbo.com/wp-content/uploads/2021/12/CP-102A-2.0-1-Archivo-2D-Rev.0.zip	21642	7781	COL-AS-01-00	content_url
2021/12/CP-103-2.0-Archivo-2D-Rev.0.zip	2021/12/CP-103-2.0-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/CP-103-2.0-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	73223	09f90fad946c00eeeb6a9a1c3e1e1c86e71faf5ac539bfb01722c1ded2527663	https://www.productosjumbo.com/wp-content/uploads/2021/12/CP-103-2.0-Archivo-2D-Rev.0.zip	21616	19063	COL-AB-02-00	content_url
2021/12/CP-216-Archivo-2D-Rev.0.zip	2021/12/CP-216-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/CP-216-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	226474	3d35a7f1b28298a4705043ba8d2775a58b515a02d992324032acc57a1fc961f1	https://www.productosjumbo.com/wp-content/uploads/2021/12/CP-216-Archivo-2D-Rev.0.zip	21643	7789	COL-BS-01-00	content_url
2021/12/CP-316-DC-Archivo-2D-Rev.0.zip	2021/12/CP-316-DC-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/CP-316-DC-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	835972	905a6d009061a1350cc9a9f46e87efa8732258c8ce2ff248909bf68d904e50b6	https://www.productosjumbo.com/wp-content/uploads/2021/12/CP-316-DC-Archivo-2D-Rev.0.zip	21644	6494	COL-IN-03-00	content_url
2021/12/CPP-216-Archivo-2D-Rev.0.zip	2021/12/CPP-216-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/CPP-216-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	80092	2675d3d619499e1df70037797764b4958db49f391d6711835bbfe93d7ed06219	https://www.productosjumbo.com/wp-content/uploads/2021/12/CPP-216-Archivo-2D-Rev.0.zip	21593	7794	CON-CR-02-00	content_url
2021/12/CR-1-Archivo-2D-Rev.0.zip	2021/12/CR-1-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/CR-1-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	97418	19d1455bbb9b6433ae7c2b563c0f340437f0c83f5311c7c8014d6e12865c61d2	https://www.productosjumbo.com/wp-content/uploads/2021/12/CR-1-Archivo-2D-Rev.0.zip	21618	6962	COL-AB-10-00	content_url
2021/12/CR-54-Archivo-2D-Rev.0.zip	2021/12/CR-54-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/CR-54-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	63108	555eb14ef88c40508ec7d386eb4e565c4a5c2aa0bac99e356cd90d5c23ad3809	https://www.productosjumbo.com/wp-content/uploads/2021/12/CR-54-Archivo-2D-Rev.0.zip	21619	6964	CON-CR-04-00	content_url
2021/12/EL-1519-Archivo-2D-Rev.0-1.zip	2021/12/EL-1519-Archivo-2D-Rev.0-1.zip	media/production/documents/uploads/2021/12/EL-1519-Archivo-2D-Rev.0-1.zip	drawing_2d_package	application/zip	.zip	892579	4f3a1a425c9002d5d400fc68af494f3fa857e826db3e1a6e1a22c2c8fd16046d	https://www.productosjumbo.com/wp-content/uploads/2021/12/EL-1519-Archivo-2D-Rev.0-1.zip	21599	7405	EL-1519-4C	content_url
2021/12/EOS-71B-10.0-Archivo-2D-Rev.0.zip	2021/12/EOS-71B-10.0-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/EOS-71B-10.0-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	269063	3b142f620ffbc258b129023f673a2c367105c16e3a4a68b193551161d6d79857	https://www.productosjumbo.com/wp-content/uploads/2021/12/EOS-71B-10.0-Archivo-2D-Rev.0.zip	21620	6841	EOS-CR-02-00	content_url
2021/12/EOS-103-10.0-Archivo-2D-Rev.0.zip	2021/12/EOS-103-10.0-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/EOS-103-10.0-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	419737	a61e36eb51910b4262f89365567af9e1e5e1b63988af976f943f341ce81ca2ee	https://www.productosjumbo.com/wp-content/uploads/2021/12/EOS-103-10.0-Archivo-2D-Rev.0.zip	21621	6843	EOS-FV-03-00	content_url
2021/12/EOS-116-7.0-Archivo-2D-Rev.0.zip	2021/12/EOS-116-7.0-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/EOS-116-7.0-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	326559	d0d6b761b21d3dbf830c1e0a2c86e1311d68d43c9db83b96a6b297e813b6a117	https://www.productosjumbo.com/wp-content/uploads/2021/12/EOS-116-7.0-Archivo-2D-Rev.0.zip	21600	6846	EOS-PR-32-00	content_url
2021/12/EOS-121-2D-Archivo-2D-Rev.0.zip	2021/12/EOS-121-2D-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/EOS-121-2D-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	174262	64813dc495e0ce9e7a9603b49ba49bd456bf292f7162b08c962b1cd4194f5436	https://www.productosjumbo.com/wp-content/uploads/2021/12/EOS-121-2D-Archivo-2D-Rev.0.zip	21622	7450	TEM-PL-07-00	content_url
2021/12/EOS-2412-7.0-DC-Archivo-2D-Rev.0.zip	2021/12/EOS-2412-7.0-DC-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/EOS-2412-7.0-DC-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	162596	0c7351b364151d61417e5176f4c2fe2bd9cc742de20029495898f443c41176dc	https://www.productosjumbo.com/wp-content/uploads/2021/12/EOS-2412-7.0-DC-Archivo-2D-Rev.0.zip	21648	7124	EOS-IN-01-00	content_url
2021/12/EVA-114-1-Archivo-2D-Rev.0.zip	2021/12/EVA-114-1-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/EVA-114-1-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	329629	d1813627b4fc56bc61508637b30b9225e84113a4a7030d4f274f2c65b58c83c5	https://www.productosjumbo.com/wp-content/uploads/2021/12/EVA-114-1-Archivo-2D-Rev.0.zip	21625	6899	EVA-PR-03-00	content_url
2021/12/EVA-618-Archivo-2D-Rev.0.zip	2021/12/EVA-618-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/EVA-618-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	287972	372242202653d3f73f443d5777c11ed0f94a06b5ee04e626a237a1bfb566a605	https://www.productosjumbo.com/wp-content/uploads/2021/12/EVA-618-Archivo-2D-Rev.0.zip	21668	6910	EVA-PL-01-00	content_url
2021/12/EVA-814-9.0-Archivo-2D-Rev.0.zip	2021/12/EVA-814-9.0-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/EVA-814-9.0-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	345060	e664c9ca1c3753a6798ebc09751bfc2184a36968c6e186a4e7b8839df5e47143	https://www.productosjumbo.com/wp-content/uploads/2021/12/EVA-814-9.0-Archivo-2D-Rev.0.zip	21669	7751	EVA-PR-01-20	content_url
2021/12/GR-118-Archivo-2D-Rev.0.zip	2021/12/GR-118-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/GR-118-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	40923	6d32bbd4ecdee9b38861679cbe32a52ced17e648109b3854a5f587d254599061	https://www.productosjumbo.com/wp-content/uploads/2021/12/GR-118-Archivo-2D-Rev.0.zip	21650	6972	GIR-00-01-00	content_url
2021/12/IRE-114-Archivo-2D-Rev.0.zip	2021/12/IRE-114-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/IRE-114-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	48512	a2083be2b53e1654dcc993eacbb7cc2ba7a0aa5bd3b02420fecdd0386a15db4e	https://www.productosjumbo.com/wp-content/uploads/2021/12/IRE-114-Archivo-2D-Rev.0.zip	21630	6994	IRE-00-01-00	content_url
2021/12/IRE-316-Archivo-2D-Rev.0.zip	2021/12/IRE-316-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/IRE-316-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	112215	ed7745e66aa78356ea7df97e1e26c406545af5ba9a0ed5ca5ad1e31754bd90d9	https://www.productosjumbo.com/wp-content/uploads/2021/12/IRE-316-Archivo-2D-Rev.0.zip	21602	7000	IRE-PL-08-00	content_url
2021/12/IRE-416-Archivo-2D-Rev.0.zip	2021/12/IRE-416-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/IRE-416-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	49702	c6dc3646337314fe137c9e0cc9752e0aaaafab53af71fc2ae611ea97984d1e2b	https://www.productosjumbo.com/wp-content/uploads/2021/12/IRE-416-Archivo-2D-Rev.0.zip	21633	6997	IRE-PL-03-00	content_url
2021/12/ITR-119-Archivo-2D-Rev.0.zip	2021/12/ITR-119-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/ITR-119-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	86147	b9efc72431866eceae727059a0e08a4f3279a367d38848ea7b3b44ab9344ed3c	https://www.productosjumbo.com/wp-content/uploads/2021/12/ITR-119-Archivo-2D-Rev.0.zip	21672	6916	TRE-CU-03-01	content_url
2021/12/ITR-215-Archivo-2D-Rev.0.zip	2021/12/ITR-215-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/ITR-215-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	69138	675d1c878ae4a869c2ce94c2bd4b6a21323cf653002b725f4eb0b50b7a08e5e6	https://www.productosjumbo.com/wp-content/uploads/2021/12/ITR-215-Archivo-2D-Rev.0.zip	21604	6928	TRE-00-02-00	content_url
2021/12/ITR-217-Archivo-2D-Rev.0.zip	2021/12/ITR-217-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/ITR-217-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	137276	aa4b24bd60b0f3e042203126b45b7b554b238c0d029ea36496239c8979fe8443	https://www.productosjumbo.com/wp-content/uploads/2021/12/ITR-217-Archivo-2D-Rev.0.zip	21673	6942	TRE-TM-03-00	content_url
2021/12/ITR-818-Archivo-2D-Rev.0.zip	2021/12/ITR-818-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/ITR-818-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	136239	9c7cd7759bf70e9cbc12c8c7a370d932e38058086e1169b60ac65dea6e6c1f80	https://www.productosjumbo.com/wp-content/uploads/2021/12/ITR-818-Archivo-2D-Rev.0.zip	21674	6920	TRE-PL-01-00	content_url
2021/12/ITR-918-Archivo-2D-Rev.0.zip	2021/12/ITR-918-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/ITR-918-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	115250	d20890bcb73b04f051ee9674444fd39146242b0f7f17ab89a2eaa18d0d2b330e	https://www.productosjumbo.com/wp-content/uploads/2021/12/ITR-918-Archivo-2D-Rev.0.zip	21634	6918	TRE-CU-05-00	content_url
2021/12/JIP-116-1L-Archivo-2D-Rev.0.zip	2021/12/JIP-116-1L-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/JIP-116-1L-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	79880	ae2d9627c693b083b951860d93917b2a92297a75279fd5f3f390eebec2414591	https://www.productosjumbo.com/wp-content/uploads/2021/12/JIP-116-1L-Archivo-2D-Rev.0.zip	21607	7103	INT-PL-03-00	content_url
2021/12/JIP-116-1M-Archivo-2D-Rev.0.zip	2021/12/JIP-116-1M-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/JIP-116-1M-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	79990	69cd44af44fb550d275e11552ca61a5af2ca8f6527972d5362270e85bdae93a7	https://www.productosjumbo.com/wp-content/uploads/2021/12/JIP-116-1M-Archivo-2D-Rev.0.zip	21608	7100	INT-PL-02-00	content_url
2021/12/JIP-216-Archivo-2D-Rev.0.zip	2021/12/JIP-216-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/JIP-216-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	50117	d718468b5477ef0558f70b6ce01c530782d9b9923a41d1b5f4b321071f78c65e	https://www.productosjumbo.com/wp-content/uploads/2021/12/JIP-216-Archivo-2D-Rev.0.zip	21609	7091	INT-PL-04-00	content_url
2021/12/MTA-419-Archivo-2D-Rev.0.zip	2021/12/MTA-419-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/MTA-419-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	202381	27bb2dff073bc71cdaf130b9e723855cac26630b4833505428504c238ffc72e8	https://www.productosjumbo.com/wp-content/uploads/2021/12/MTA-419-Archivo-2D-Rev.0.zip	21637	6852	TEM-PL-09-20	content_url
