product_id	product_sku	product_name	product_status	product_slug	post_modified_gmt	description_text	description_source	short_description_text	specifications_text	specifications_source	specifications_confidence	weight	length	width	height	attributes_json	content_has_shortcodes	content_sha256	excerpt_sha256	classification_notes
6579	FUMR-319A	Fuente lineal 4 salidas, 2 jet y 2 aspersor 2 m altura	publish	fuente-lineal-4-chorros-2-m-2-aspersores	2021-01-25 08:43:18			Especificaciones: FUENTE DE PISO LINEAL 4 SALIDAS ( 2 JET/2 ASPERSOR) 2M DE ALTURA NO VARIABLE	Especificaciones: FUENTE DE PISO LINEAL 4 SALIDAS ( 2 JET/2 ASPERSOR) 2M DE ALTURA NO VARIABLE	post_excerpt	high					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	a5179394ea55abd93289f4649b25db533464f60ef7737065f9866d63b89f13e7	
6580	REH-00-02-00	RAMPA PARA REHABILITACION	publish	rampa	2026-03-26 22:24:27			Especificaciones: Largo: 3.00 m Ancho: 0.50 m Alto: 1.60 m Área mínima: 5.00 m X 2.50 m Capacidad: 3 personas	Especificaciones: Largo: 3.00 m Ancho: 0.50 m Alto: 1.60 m Área mínima: 5.00 m X 2.50 m Capacidad: 3 personas	post_excerpt	high					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	8b45cf7d6a25368ad0db5b9ea5071ccff2a94e86920b8efa5f6546fda2837277	
6582	FUMR-319A-1	Fuente lineal 4 salidas, 2 jet y 2 aspersor 3 m altura	publish	fuente-lineal-4-chorros-3-m-2-aspersores	2021-01-22 21:40:48			Especificaciones: Altura: 3 m Aspersores: 2	Especificaciones: Altura: 3 m Aspersores: 2	post_excerpt	high					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	965dfe2d19689bee13b86d7e3e1811c2deeb1659ab8131029bdbaab74774c90b	
6583	REH-00-03-00	ESCALERA PARA REHABILITACION	publish	escalera	2026-03-26 22:24:27			Especificaciones: Largo: 3.00 m Ancho: 0.50 m Alto: 1.60 m Área mínima: 5.00 m X 2.50 m Capacidad: 3 personas	Especificaciones: Largo: 3.00 m Ancho: 0.50 m Alto: 1.60 m Área mínima: 5.00 m X 2.50 m Capacidad: 3 personas	post_excerpt	high					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	37ed0426b55ea39f46883330a906fec07a0fbfea140c7a7b6e05e1d811675b5c	
6585	REH-00-08-00	CONJUNTO DE REHABILITACIÓN A	publish	conjunto-de-rehabilitacion-a	2026-04-20 19:37:03			Especificaciones: Largo: 4.10 m Ancho: 3.95 m Alto: 2.85 m Área mínima: 7.70 m X 7.55 m Capacidad: 7 personas	Especificaciones: Largo: 4.10 m Ancho: 3.95 m Alto: 2.85 m Área mínima: 7.70 m X 7.55 m Capacidad: 7 personas	post_excerpt	high					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2cad349d3f0dbe22cbaab63c04a19d04cc13a169257ad48ea635e8bfd0a0973e	
6589	REH-00-07-00	CONJUNTO DE REHABILITACIÓN B	publish	conjunto-de-rehabilitacion-b	2026-04-20 19:36:47			Especificaciones: Largo: 4.25 m Ancho: 4.00 m Alto: 2.85 m Área mínima: 7.85 m X 7.60 m Capacidad: 10 personas	Especificaciones: Largo: 4.25 m Ancho: 4.00 m Alto: 2.85 m Área mínima: 7.85 m X 7.60 m Capacidad: 10 personas	post_excerpt	high					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3f9cc0f8da04f3a03285354d3e6edc219a150e9d184acdccdad955249add854	
6596	FUMR-419	Fuente redonda 5 salidas, 5 jet 2 m altura	publish	fuente-redonda-5-salidas-5-jet-2-m-altura	2021-01-25 08:44:57			Especificaciones: FUENTE DE PISO REDONDA 5 SALIDAS JET 2M DE ALTURA NO VARIABLE	Especificaciones: FUENTE DE PISO REDONDA 5 SALIDAS JET 2M DE ALTURA NO VARIABLE	post_excerpt	high					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	cf5cb7fb86f9fabbc44b4c1fb1ea3bcaa94a283a763146e36a7f06e47f95fb0f	
6597	FUMR-419-1	Fuente redonda 5 salidas, 5 jet 3 m altura	publish	fuente-redonda-5-salidas-5-jet-3-m-altura	2021-01-25 08:46:10			Especificaciones: FUENTE DE PISO REDONDA 5 SALIDAS JET 3M DE ALTURA VARIABLE.	Especificaciones: FUENTE DE PISO REDONDA 5 SALIDAS JET 3M DE ALTURA VARIABLE.	post_excerpt	high					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	6bb803c49c314a15101985d5a8721402427a766b31c31dd0c1100a98f748cf62	
6598	FUMR-519	Fuente redonda 7 salidas, 7 jet 2 m altura	publish	fuente-redonda-7-salidas-7-jet-2-m-altura	2021-01-25 08:46:55			Especificaciones: FUENTE DE PISO REDONDA 7 SALIDAS JET 2M DE ALTURA NO VARIABLE.	Especificaciones: FUENTE DE PISO REDONDA 7 SALIDAS JET 2M DE ALTURA NO VARIABLE.	post_excerpt	high					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	cb54cd009607acc915351d3ba7c4b240986d6bc2a019aaf680c7ead0bb6d72a7	
6599	FUMR-519-1	Fuente redonda 7 salidas, 7 jet 3 m altura	publish	fuente-redonda-7-salidas-7-jet-3-m-altura	2021-01-25 08:48:07			Especificaciones: FUENTE DE PISO REDONDA 7 SALIDAS JET 3M DE ALTURA VARIABLE.	Especificaciones: FUENTE DE PISO REDONDA 7 SALIDAS JET 3M DE ALTURA VARIABLE.	post_excerpt	high					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	53097ba41ed3410113ae3d3672fe2eaa05c827ee0e4b364a61bffac4c77304aa	
6600	FUMR-619A	Fuente redonda 9 salidas, 8 jet y 1 aspersor 2 mts altura	publish	fuente-redonda-9-salidas-8-jet-y-1-aspersor-2-mts-altura	2021-01-25 08:49:03			Especificaciones: FUENTE DE PISO REDONDA 9 SALIDAS (8 JET/1 ASPERSOR) 2M DE ALTURA NO VARIABLE.	Especificaciones: FUENTE DE PISO REDONDA 9 SALIDAS (8 JET/1 ASPERSOR) 2M DE ALTURA NO VARIABLE.	post_excerpt	high					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	cb4665e2b4bb8342d5bc50c67e18406f4fc66a93caf85b4968bdd2b1b49440c7	
6601	FUMR-619-1A	Fuente redonda 9 salidas, 8 jet y 1 aspersor 3 mts altura	publish	fuente-redonda-9-salidas-8-jet-y-1-aspersor-3-mts-altura	2021-01-25 08:50:36			Especificaciones: FUENTE DE PISO REDONDA 9 SALIDAS (8 JET/1 ASPERSOR) 3M DE ALTURA VARIABLE.	Especificaciones: FUENTE DE PISO REDONDA 9 SALIDAS (8 JET/1 ASPERSOR) 3M DE ALTURA VARIABLE.	post_excerpt	high					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	d5cbb644b1f4481ecf782e4c382693a0513980789262b723200ed2752bb36505	
6602	FUMR-119-C	Cascada digital	publish	cascada-digital	2021-01-25 08:51:30			Especificaciones: ESTRUCTURA EN ACERO QUE PROYECTA UN FLUJO DE AGUA CONTINUO FORMANDO DIVERSAS FIGURAS REPRESENTATIVAS DEL LUGAR, LUZ LED Y SENSORES.	Especificaciones: ESTRUCTURA EN ACERO QUE PROYECTA UN FLUJO DE AGUA CONTINUO FORMANDO DIVERSAS FIGURAS REPRESENTATIVAS DEL LUGAR, LUZ LED Y SENSORES.	post_excerpt	high					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	9673ce9636e3e51efc609119202786f42a06188ab3b3dfcc539ebab9dfa69522	
6603	FUMR-119E-C	Cascada digital metro extra	private	cascada-digital-metro-extra	2021-01-28 20:52:02			Especificaciones: ESTRUCTURA EN ACERO QUE PROYECTA UN FLUJO DE AGUA CONTINUO FORMANDO DIVERSAS FIGURAS REPRESENTATIVAS DEL LUGAR, LUZ LED Y SENSORES.	Especificaciones: ESTRUCTURA EN ACERO QUE PROYECTA UN FLUJO DE AGUA CONTINUO FORMANDO DIVERSAS FIGURAS REPRESENTATIVAS DEL LUGAR, LUZ LED Y SENSORES.	post_excerpt	high					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	9673ce9636e3e51efc609119202786f42a06188ab3b3dfcc539ebab9dfa69522	
6604	PIL-PT-04-00	LUMIN FULGOR 2M ALTURA	publish	lumin-fulgor-2m-altura	2026-03-26 22:24:16			Medidas: Largo: 0.35 m Ancho: 0.35 m Alto: 2.00 m Especificaciones: Luz blanca Materiales: Base en acero, doble tubo de plástico extruido. Energía: 110 - 120 v	Medidas: Largo: 0.35 m Ancho: 0.35 m Alto: 2.00 m Especificaciones: Luz blanca Materiales: Base en acero, doble tubo de plástico extruido. Energía: 110 - 120 v	post_excerpt	high					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	df94f1faf146ddaee807e1b4bd72ffcf972907c9fecc2ea46e06aec95c5e1bd1	
6610	PIL-PT-03-00	LUMIN ALBA 2.5M ALTURA	publish	lumin-alba-2-5-m-altura	2026-03-26 22:24:17			Medidas: Largo: 0.35 m Ancho: 0.35 m Alto: 2.50 m Especificaciones: Luz blanca Materiales: Metal y plástico extruido Energía: 110 - 120 v	Medidas: Largo: 0.35 m Ancho: 0.35 m Alto: 2.50 m Especificaciones: Luz blanca Materiales: Metal y plástico extruido Energía: 110 - 120 v	post_excerpt	high					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	94722bda6c23a86c8d714633219653c564a73c36079fdb28f3a3488458a06f74	
6647	DEP-MO-02-00	11 BANCAS DE JUGADORES CON TECHUMBRE	publish	bancas-de-jugadores-con-techumbre	2026-04-20 19:37:36			Especificaciones: Largo: 6.20 m Ancho: 1.15 m Alto: 2.15 m Área mínima: 7.20 m X 1.15 m Capacidad: 11 personas *Bancas platicas y Techo de policarbonato	Especificaciones: Largo: 6.20 m Ancho: 1.15 m Alto: 2.15 m Área mínima: 7.20 m X 1.15 m Capacidad: 11 personas *Bancas platicas y Techo de policarbonato	post_excerpt	high					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	c2f39ec6462196bd3ed5d2d33c99fb6fffe97746a21c687561a5a4ade35de929	
6653	DEP-00-06-00	TABLERO DE BÁSQUETBOL	publish	tablero-de-basquetbol	2026-04-20 19:37:54			Especificaciones: Largo: 1.80 m Ancho: 2.75 m Alto: 4.00 m *Incluye red	Especificaciones: Largo: 1.80 m Ancho: 2.75 m Alto: 4.00 m *Incluye red	post_excerpt	high					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	d2fe0a6f534937b8f70ecba045672ed1f0107476210c5e58137d5739da71cc1b	
6661	DEP-MO-03-00	GRADAS TECHADAS 5 ASIENTOS Y 4 DESCANSA PIES	publish	gradas-techadas-5-asientos-y-descansa-pies	2026-03-26 22:24:28			Especificaciones: Largo: 6.30 m Ancho: 2.80 m Alto: 2.60 m Área mínima: 7.30 m X 3.80 m Capacidad: 70 personas	Especificaciones: Largo: 6.30 m Ancho: 2.80 m Alto: 2.60 m Área mínima: 7.30 m X 3.80 m Capacidad: 70 personas	post_excerpt	high					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	5c0484321255ff5ad595b380a3b7afb94397b6079f7da16c616c2ec96e336718	
6664	DEP-00-09-00	PORTERIA FÚTBOL RAPIDO	publish	porteria-futbol-rapido	2026-03-26 22:24:28			Especificaciones: Largo: 3.00 m Ancho: 1.15 m Alto: 2.00 m *Incluye red	Especificaciones: Largo: 3.00 m Ancho: 1.15 m Alto: 2.00 m *Incluye red	post_excerpt	high					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	40cd9a6dbee448b3d1acb4192d22b5d0d6136bb60845cb1cd4973daae37d560f	
6665	EOS-PR-08-00	Juego California (EOS-PR-08-00)	draft	california	2026-07-17 15:47:10	Contiene: • Trepadero hoja • Esfera • Barandal con figuras • Bajada de olas, alt. 1.50 m • Bajada en giro • Trepadero espiral	post_content	Especificaciones: Largo: 6.50 m Ancho: 4.95 m Alto: 3.32 m Área mínima: 9.40 m x 8.55 m Capacidad: 16 niños	Especificaciones: Largo: 6.50 m Ancho: 4.95 m Alto: 3.32 m Área mínima: 9.40 m x 8.55 m Capacidad: 16 niños	post_excerpt	high					[]	yes	339193c54ee17bc6bfd456b70996e36bf8ab320249d7db17a1663d603aec8a6a	938f242486f05f94e51c966c850db6fa9b089a5887441572516167f26031b6d5	
6674	VL-119	Velaria Twist Malla Sombra 9.2  X 9.2 M	private	velaria-twist-malla-sombra-9-2-x-9-2-m	2022-08-25 17:12:28			Medidas: Largo: 9.20 m Ancho: 9.20 m Alto: 5.11 m	Medidas: Largo: 9.20 m Ancho: 9.20 m Alto: 5.11 m	post_excerpt	medium					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	f34a66ee2fa037411ea59a0ffa2d1fbd1350835532badd1a18f810e7ea12678f	excerpt_without_explicit_specification_marker
6676	EOS-PR-10-00	Juego Paris (EOS-PR-10-01)	publish	paris	2026-07-20 15:33:55	"Contiene: Acceso pasapies 2 barandales temáticos Banca Bajada en giro Bajada doble, alt. 1.20m Trepadero arco Panel gato Agarradera horizontal 2 techos ""Limatesa"" Puente curvo Panel pez"	post_content	Especificaciones: Largo: 9.10 m Ancho: 4.10 m Alto: 4.15 m Área mínima: 12.70 m x 7.70 m Capacidad: 24 niños	Especificaciones: Largo: 9.10 m Ancho: 4.10 m Alto: 4.15 m Área mínima: 12.70 m x 7.70 m Capacidad: 24 niños	post_excerpt	high					[]	yes	8fee034bb62d2ba7072053fef784fcac4817397e70ad3e7a6425771e406e82fe	6e3857c0ed8f7ac9b23bac63d202e4a0566543ca1582fe1dfc62eccc3e8dbb91	
6683	DEP-00-12-00	CANCHA CIRCULAR DE FUTBOL RAPIDO	publish	cancha-circular-futbol-rapido	2026-03-26 22:24:29			Especificaciones: Largo: 8.05 m Ancho: 7.05 m Alto: 2.25 m Capacidad: 6 persona *Incluye pasto	Especificaciones: Largo: 8.05 m Ancho: 7.05 m Alto: 2.25 m Capacidad: 6 persona *Incluye pasto	post_excerpt	high					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	36681cec50d8a35d8ca2ec88045d1cb4566608930258f61e41375b629f8b25ac	
6686	DEP-00-10-00	PORTERIA DE FÚTBOL PROFESIONAL	publish	porteria-futbol-profesional	2026-03-26 22:24:29			Especificaciones: Largo: 7.35 m Ancho: 1.85 m Alto: 2.50 m	Especificaciones: Largo: 7.35 m Ancho: 1.85 m Alto: 2.50 m	post_excerpt	high					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	4c988318cb74c3c1df7c18309fc490b8337a7a773902c848619374e7110a5f04	
6689	DEP-MO-05-00	MESA DE AJEDREZ	publish	mesa-de-ajedrez	2026-04-20 19:38:24			Especificaciones: Largo: 1.45 m Ancho: 1.45 m Alto: 0.70 m Capacidad: 4 personas	Especificaciones: Largo: 1.45 m Ancho: 1.45 m Alto: 0.70 m Capacidad: 4 personas	post_excerpt	high					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	583586de13f47b92d2092f7a7801e747be88d5b62f014aa9869c8c5fc82e5371	
6691	VL-219	Velaria Conica Malla Sombra 4 Puntos 9.2 X 9.2 M	private	velaria-conica-malla-sombra-4-puntos-9-2-x-9-2-m	2022-08-25 17:40:14			Medidas: Largo: 9.20 m Ancho: 9.20 m Alto: 6.16 m	Medidas: Largo: 9.20 m Ancho: 9.20 m Alto: 6.16 m	post_excerpt	medium					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	5d1cb148c31392549127476f73b48c33224cf87e333764216d8b2a3b3263f163	excerpt_without_explicit_specification_marker
6693	VL-319	Sombrilla Malla Sombra 4 Puntos 3 X 3 M	private	sombrilla-malla-sombra-4-puntos-3-x-3-m	2022-08-25 17:43:04			Medidas: Largo: 3.00 m Ancho: 3.00 m Alto: 3.50 m	Medidas: Largo: 3.00 m Ancho: 3.00 m Alto: 3.50 m	post_excerpt	medium					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e51aed01f6609aa6fb330427f162b314fa50a014d660d585b4617fffc3b2523f	excerpt_without_explicit_specification_marker
6697	VL-119-1	Velaria Twist Malla Sombra 6.2 X 6.2 M	private	velaria-twist-malla-sombra-6-2-x-6-2-m	2022-08-25 17:39:10			Medidas: Largo: 6.20 m Ancho: 6.20 m Alto: 4.11 m	Medidas: Largo: 6.20 m Ancho: 6.20 m Alto: 4.11 m	post_excerpt	medium					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	daa2dda691cce7cedd1c13c5e519a982cacb313bac8631b0fb9e052e8f7f9650	excerpt_without_explicit_specification_marker
6699	VL-219-1	Velaria Conica Malla Sombra 4 Puntos 6.2  X 6.2 M	private	velaria-conica-malla-sombra-4-puntos-6-2-x-6-2-m	2022-08-25 17:41:13			Medidas: Largo: 6.20 m Ancho: 6.20 m Alto: 5.00 m Colores:	Medidas: Largo: 6.20 m Ancho: 6.20 m Alto: 5.00 m Colores:	post_excerpt	medium					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	c200085eff1d45cee7fa8e01a0f4914a408e3bf3e706dfd9bdd9340ed82b2db0	excerpt_without_explicit_specification_marker
6701	LT-1.20	Letra de lamina 1.20 m de alto con base de 30 cm	publish	letra-de-lamina-1-20-m-de-alto-con-base-de-30-cm	2022-02-16 16:46:35			Alto: 1.20 m Base: 0.30 cm Material: Metal	Alto: 1.20 m Base: 0.30 cm Material: Metal	post_excerpt	medium					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	77a74042d05f3cfc997bd20b511204f6fac50130699c265b150272627be35c50	excerpt_without_explicit_specification_marker
6703	LT-1.50	Letra de lamina 1.50 m de alto con base de 30 cm	publish	letra-de-lamina-1-50-m-de-alto-con-base-de-30-cm	2022-02-16 16:36:19			Alto: 1.50 m Base: 0.30 cm Material: Metal	Alto: 1.50 m Base: 0.30 cm Material: Metal	post_excerpt	medium					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	09294b1f56d06b07540e4aaf37bddbdebf6191d79d7f42b254959bfaf68f6357	excerpt_without_explicit_specification_marker
6704	LET-PT-03-00	LETRA POLICARBONATO Y LUZ 2.00 M DE ALTO	publish	letra-policarbonato-y-luz-2-00-m-de-alto	2026-03-26 22:24:17			Medidas: 2.00 m de alto Material: Metal y acrílico	Medidas: 2.00 m de alto Material: Metal y acrílico	post_excerpt	medium					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	afeeeda32e89e87b40ea583e588d76f195d3873ba0057d6187a3aa0d3877d6df	excerpt_without_explicit_specification_marker
6705	MER-PR-02-00	Juego MASSACHUSETTS	publish	masachusetts-v1	2026-07-17 19:38:38	Contiene: • Acceso pasapies • Bajada de olas, alt. 1.20 m • Barandal temático • Bajada de olas, alt. 0.90 m • Pasapies curvo • Panel foto temático • Techo curvo de lámina • Banca	post_content	Especificaciones: Largo: 5.5 mts Ancho: 5.4 mts Alto: 4 mts Área segura: 8.95 mts x 8.10 mts Edad: 6 - 12 años Capacidad: 14 niños \n \n	Especificaciones: Largo: 5.5 mts Ancho: 5.4 mts Alto: 4 mts Área segura: 8.95 mts x 8.10 mts Edad: 6 - 12 años Capacidad: 14 niños \n \n	post_excerpt	high					[]	yes	8a82aa075bfd4a6084f75e1343513af5143ea3180d504503e8f9af8288eb19d0	e0ea68d7b38afaaff8c6943072aa6517aec08266fb996df2d67575642b6832ee	
6707	EOS-PR-11-00	Juego Randolph (EOS-1613 10.0)	draft	randolph	2026-07-17 15:47:11	"Contiene: Escalera de acceso Columpio 2 canastillas Bajada doble de olas alt. 1.20m Agarradera horizontal Bajada en giro Bajada de olas alt. 1.80m Agarradera vertical Puente escalera Techo ""hoja"" Esfera"	post_content	Especificaciones: Largo: 8.10 m Ancho: 6.55 m Alto: 4.00 m Área mínima: 9.80 m x 8.35 m Capacidad: 18 niños	Especificaciones: Largo: 8.10 m Ancho: 6.55 m Alto: 4.00 m Área mínima: 9.80 m x 8.35 m Capacidad: 18 niños	post_excerpt	high					[]	yes	7c455092c44209f06ab5c269e692b48a39843c5e135db1bfd2e7868746981edb	a919574ad65976bded81e24f7a31e4cc95c56c29d4071ce80fd6db0369b72ab2	
6708	LET-PT-04-00	LETRA POLICARBONATO Y LUZ 3.00 M DE ALTO	publish	letra-policarbonato-y-luz-3-00-m-de-alto	2026-03-26 22:24:17			Medidas: 3.00 m de altura Material: Metal y acrílico	Medidas: 3.00 m de altura Material: Metal y acrílico	post_excerpt	medium					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e4414ba64d91f5ea8868c77931902ef07bcf98baff2a171c4e68656c3a315540	excerpt_without_explicit_specification_marker
6709	LET-PT-01-00	LETRA ACRILICO Y LUZ 1.20 M DE ALTO CON BASE	publish	letra-acrilico-y-luz-1-20-m-de-alto-con-base	2026-03-26 22:24:17			Medidas: 1.20 m de alto Material: Metal y acrílico	Medidas: 1.20 m de alto Material: Metal y acrílico	post_excerpt	medium					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	abddc7b5cf3066d8d1f0758a40890102319a4ec345a41a03eea0376f30469021	excerpt_without_explicit_specification_marker
6710	LET-PT-02-00	LETRA ACRILICO Y LUZ 1.50 M DE ALTO CON BASE	publish	letra-acrilico-y-luz-1-50-m-de-alto-con-base	2026-03-26 22:24:17			Medidas: 1.50 m de alto Material: Metal y acrílico	Medidas: 1.50 m de alto Material: Metal y acrílico	post_excerpt	medium					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	4be2b2034af50e78625eb3ea8134698c5fea7ae90eb2779dff8f5b8feb90536f	excerpt_without_explicit_specification_marker
6712	TEC-AC-01-00	TECHO SOMBRA DE COLOR 12 ACRILICO	publish	techo-sombra-de-color-12-acrilico	2026-04-20 19:31:11			Medidas: Largo: 7.30 m Ancho: 1.60 m Alto: 2.65 m Material: Metal y acrílico	Medidas: Largo: 7.30 m Ancho: 1.60 m Alto: 2.65 m Material: Metal y acrílico	post_excerpt	medium					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	60786d5cb8a2fe8e6a14dee63310933b2c82696dad15f0b6136ebffa72dc8222	excerpt_without_explicit_specification_marker
6713	EOS-PR-12-00	Juego Utah (EOS-515 7.0)	private	utah	2026-07-17 15:47:11	Contiene: • Tubo comunicador • Barandal temático • Escalador arco • Panel burbuja • Bajada giro • Trepadero espiral • Techo triangular de lámina • Techo horizontal	post_content	Especificaciones: Largo: 5.10 m Ancho: 5.00 m Alto: 4.40 m Área mínima: 8.70 m x 8.60 m Capacidad: 16 niños	Especificaciones: Largo: 5.10 m Ancho: 5.00 m Alto: 4.40 m Área mínima: 8.70 m x 8.60 m Capacidad: 16 niños	post_excerpt	high					[]	yes	2cb4518c06fedcff9b73f1def27c7c3281017a6a516e67fe119e11a4fc29feec	4157a28825fb04ad74d1744ba19576337bcb5027724a1b89d601031b9991b0a9	
6715	TEC-PT-02-00	TECHO SOLAR	publish	techo-solar	2026-03-26 22:24:18			Medidas: Largo: 2.60 m Ancho: 2.60 m Alto: 2.70 m Material: Metal, lámina troquelada, paneles solares (conexión USB, puertos de carga)	Medidas: Largo: 2.60 m Ancho: 2.60 m Alto: 2.70 m Material: Metal, lámina troquelada, paneles solares (conexión USB, puertos de carga)	post_excerpt	medium					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	12df6c4b1495344d05dbfaa492808d567478fb5143befa8dc093e2fde5c31783	excerpt_without_explicit_specification_marker
6721	BAN-PM-10-00	BANCA CENTRO HISTORICO CON PLASTIMADERA	publish	banca-pol-02ms	2026-04-15 16:36:03			Medidas: Largo: 1.30 m Ancho: 0.60 m Alto: 1.00 m	Medidas: Largo: 1.30 m Ancho: 0.60 m Alto: 1.00 m	post_excerpt	medium					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	b53643b3225aa24db001d9585413596effee69cb1be16ce4799b1c4ac843aa47	excerpt_without_explicit_specification_marker
6723	EOS-PR-13-00	Juego Minnesota (EOS-PR-13-00)	private	minnesota	2026-07-17 15:47:11	Contiene: • Pasapies curvo • Columpio 3 canastillas • Pasamanos • Banca picnic • Trepadero de rocas • Bajada en giro • Bajada de olas, alt 1.80 m • Techo “valleyroof” • Barandal con figuras	post_content	Especificaciones: Largo: 9.30 m Ancho: 6.10 m Alto: 4.50 m Área mínima: 11.10 m x 7.90 m Capacidad: 22 niños	Especificaciones: Largo: 9.30 m Ancho: 6.10 m Alto: 4.50 m Área mínima: 11.10 m x 7.90 m Capacidad: 22 niños	post_excerpt	high					[]	yes	db6fc9fbdea20fbdccbed4e9ec2fc6ceafcce8915a58d741bfae99467212c577	871a35d9763ada1890d33a494073c7f99c562ef23f4867c6bc9cddd6c7fc4d5d	
6728	DEP-00-11-00	RED Y 2 POSTES DE VOLEIBOL	publish	red-y-2-postes-de-voleibol	2026-03-26 22:24:28			Especificaciones: Largo: 11.00 m Ancho: 0.10 m Alto: 2.50 m *Incluye red	Especificaciones: Largo: 11.00 m Ancho: 0.10 m Alto: 2.50 m *Incluye red	post_excerpt	high					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	51a26b23c59915e58e6bce54fa59158610207cdd9900acf9ce9c0ded1d397443	
6731	CAN-PL-07-00	BANCA DE HUESO CANINO	publish	banca-de-hueso-canino	2026-03-26 22:24:32			Especificaciones: Largo: 1.15 m Ancho: 0.40 m Alto: 0.40 m Área mínima: 2.15 x 1.40 m	Especificaciones: Largo: 1.15 m Ancho: 0.40 m Alto: 0.40 m Área mínima: 2.15 x 1.40 m	post_excerpt	high					[]	no	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0688f0eed383e8070fc135aed8d23c67b705abcac6cd750b4792add359bf8fdd	
6733	EOS-PR-17-00	Juego Oregon (EOS-1010 7.0)	private	oregon	2026-07-17 15:47:11	Contiene: • Trepadero hoja • Panel gato • Panel interactivo • Escalador arco • Bajada de olas, alt 0.90 m • Panel burbuja • Banca • Techo curvo de lámina • Esfera • Agarradera vertical • Puente curvo	post_content	Especificaciones: Largo: 6.65 m Ancho: 4.00 m Alto: 3.35 m Área mínima: 10.70 m x 7.80 m Capacidad: 16 niños	Especificaciones: Largo: 6.65 m Ancho: 4.00 m Alto: 3.35 m Área mínima: 10.70 m x 7.80 m Capacidad: 16 niños	post_excerpt	high					[]	yes	b17e31a6c3937461496d7a3f15255314853b1bcc625c27e7edfa8557f7fb349d	0a0ae6519e1c893958303db61e87a3431ac7bbdd05b3f5d3a12eeba6d972d456	
