product_id	product_name	product_slug	post_status	post_date	post_modified	sku	description_chars	short_description_chars	thumbnail_id	gallery_image_ids
6721	BANCA CENTRO HISTORICO CON PLASTIMADERA	banca-pol-02ms	publish	2020-12-30 22:07:00	2026-04-15 16:36:03	BAN-PM-10-00	0	1207	19244	
6723	Módulo Minnesota (EOS-PR-13-00)	minnesota	private	2020-12-30 22:08:08	2024-01-25 22:22:13	EOS-PR-13-00	1207	1426	28165	
6728	RED Y 2 POSTES DE VOLEIBOL	red-y-2-postes-de-voleibol	publish	2020-12-30 22:15:26	2026-03-26 22:24:28	DEP-00-11-00	0	2578	6730	
6731	BANCA DE HUESO CANINO	banca-de-hueso-canino	publish	2020-12-30 22:17:55	2026-03-26 22:24:32	CAN-PL-07-00	0	2591	6734	
6733	Módulo Oregon (EOS-1010 7.0)	oregon	private	2020-12-30 22:19:58	2023-03-09 21:43:06	EOS-PR-17-00	1218	1426	25104	
6736	TUNEL CANINO	tunel-canino	publish	2020-12-30 22:21:36	2026-03-26 22:24:29	CAN-PL-01-00	0	2641	6737	22192,22193
6738	MODULO GRADY	barcelona	publish	2020-12-30 22:23:40	2026-07-14 16:05:21	MEV-CR-03-00	1447	1694	32567	32566
6739	RAMPA CANINA	rampa-2	publish	2020-12-30 22:24:05	2026-03-26 22:24:30	CAN-PL-12-00	0	2591	6740	22210,22211
6741	VALLAS CANINO	vallas	publish	2020-12-30 22:26:13	2026-03-26 22:24:32	CAN-PL-06-00	0	2591	6745	22213
6747	BALANCIN CANINO	balancin-canino	publish	2020-12-30 22:30:40	2026-03-26 22:24:34	CAN-PL-10-00	0	2591	6743	
6748	AROS CANINO	aro-canino	publish	2020-12-30 22:31:56	2026-03-26 22:24:30	CAN-PL-02-00	0	2591	22609	22194,22195
6750	BEBEDERO CANINO	bebedero-canino	publish	2020-12-30 22:33:23	2026-03-26 22:24:31	CAN-PL-15-00	0	2594	22610	
6752	SALTO DOBLE CANINO	salto-doble-canino	publish	2020-12-30 22:35:06	2026-03-26 22:24:31	CAN-PL-05-00	0	2591	6753	
6755	MESA CANINA	mesa-canina	publish	2020-12-30 22:38:01	2026-03-26 22:24:34	CAN-PL-11-00	0	2591	6756	
6757	GRADAS CANINO	gradas-canino	publish	2020-12-30 22:39:09	2026-03-26 22:24:33	CAN-PL-08-00	0	2591	6759	
6760	SLALOM CANINO	slalom	publish	2020-12-30 22:40:07	2026-04-20 19:38:42	CAN-00-02-00	1130	2591	32182	
6763	PASARELA CANINO	pasarela	publish	2020-12-30 22:42:26	2026-03-26 22:24:32	CAN-PM-01-00	0	2591	26095	26096,26097
6764	Modulo Parma (EOS-PR-19-00)	parma	draft	2020-12-30 22:43:02	2026-04-24 18:28:10	EOS-PR-19-00	1225	1433	28172	
6770	Módulo Pittsburgh (EOS-PR-23-00)	pittsburgh	private	2020-12-30 22:51:47	2024-01-25 22:30:42	EOS-PR-23-00	1384	1428	28169	
6783	MODULO WINSTON	winston	publish	2020-12-30 23:32:36	2026-07-15 19:06:14	MER-PR-07-00	1477	1710	32684	32535
6785	MODULO RUSSEL	russel	publish	2020-12-30 23:40:34	2026-07-14 22:33:41	MER-PR-06-00	1341	1708	32671	32513
6791	Módulo Pensilvania (EOS-PR-22-00)	pensilvania	private	2020-12-30 23:57:47	2024-01-25 22:18:30	EOS-PR-22-00	1206	1436	28164	
6793	MODULO BALTIMORE BASIC	baltimore-basic	publish	2020-12-31 00:07:39	2026-03-26 22:23:44	EOS-PR-29-00	1142	1437	24995	21875,21874
6795	MODULO BALTIMORE	baltimore	publish	2020-12-31 00:13:02	2026-05-08 19:33:09	EOS-PR-28-00	1173	1428	25982	21970,21971
6797	MODULO BOSTON	boston	publish	2020-12-31 00:19:49	2026-07-14 16:08:09	MEC-CR-01-00	1364	1692	32552	32551
6810	BANCA CON PERFILES	banca-con-perfiles-2	publish	2020-12-31 15:52:05	2026-03-26 22:24:00	BAN-00-04-00	0	1379	6811	
6820	Mesa de Picnic	mesa-de-picnic	private	2020-12-31 16:01:26	2022-05-25 21:01:47	MUM-118-1-1	0	1297	6821	
6836	Módulo Arkansas (EOS-PR-15-00)	arkansas	draft	2020-12-31 19:11:15	2026-04-24 18:28:04	EOS-PR-15-00	1352	1427	28153	
6839	MODULO BARCELONA	barcelona-2	publish	2020-12-31 19:20:13	2026-07-15 19:02:30	MEC-CR-04-00	1310	1708		32546,32545
6841	Módulo Britania (EOS-FV-02-00)	britania	draft	2020-12-31 19:24:58	2026-04-24 18:28:19	EOS-CR-02-00	1538	1438	30723	
6843	Módulo España (EOS-FV-03-00)	espana	draft	2020-12-31 19:38:07	2026-04-24 18:28:28	EOS-FV-03-00	1584	1438	28173	
6846	Módulo Misuri	misuri	private	2020-12-31 19:45:46	2024-02-12 16:02:16	EOS-PR-32-00	1271	1432	28161	
6852	MODULO ROBOTO	roboto	publish	2020-12-31 19:57:35	2026-07-15 19:09:58	TEM-PL-09-20	1184	2690	32682	32511
6860	Módulo Cohete Espacial	cohete-especial	publish	2020-12-31 20:16:05	2023-03-13 19:07:20	TEM-PL-03-00	1178	1421	32143	22470,22471,22472
6868	Módulo Imperio	imperio	publish	2020-12-31 20:24:25	2025-03-10 18:31:35	TEM-PR-06-01	4233	229	29100	29102
6872	MODULO NAVE ORION	nave-orion	publish	2020-12-31 20:32:12	2026-03-26 22:23:45	TEM-PL-02-20	1304	1453	32581	32580,32579
6874	MODULO BARCO	barco	publish	2020-12-31 20:34:24	2026-07-15 18:50:19	TEM-PR-03-20	1389	1470	32687	32549,32548
6876	MODULO NAVIO	navio	publish	2020-12-31 20:37:26	2026-04-20 19:17:17	TEM-PR-04-20	1216	1459	32587	32586,32585
6884	Módulo Nave Titán	nave-titan	publish	2020-12-31 20:45:58	2024-09-02 17:46:05	TEM-PL-01-20	1238	1454	32584	32583,32582
6897	MODULO ARACNIDUS	modulo-aracnidus	publish	2021-01-03 00:40:55	2026-04-20 19:18:09	EVA-00-02-00	1196	1426	32150	
6899	Modulo Capri (EVA-114-1)	modulo-capri	private	2021-01-03 00:43:11	2023-03-09 18:42:53	EVA-PR-03-00	1107	1432	25296	22484,22485,22486
6910	MODULO GENERATION	trepadero-generation	publish	2021-01-03 00:58:26	2026-04-20 19:18:44	EVA-PL-01-00	1107	1432	32152	22490,22491
6916	TREPADERO PIRAMIDE CHICA	trepadero-piramide	publish	2021-01-03 01:05:37	2026-06-15 22:26:12	TRE-CU-03-01	0	1371	29142	
6918	TREPADERO TRIKON	trepadero-trikon	publish	2021-01-03 01:07:28	2026-04-20 19:19:23	TRE-CU-05-00	0	1420	32154	22518,22519,22520,22521
6920	TREPADERO GEODESICO	trepadero-espiral	publish	2021-01-03 01:08:59	2026-04-20 19:19:04	TRE-PL-01-00	0	1420	32153	
6928	TREPADERO TRIPLEX	trepadero-triplex	publish	2021-01-03 01:15:10	2026-03-26 22:23:45	TRE-00-02-00	0	1420	6929	22504
6930	TREPADERO MEDIA ESFERA	trepadero-media-esfera	publish	2021-01-03 01:16:58	2026-03-26 22:23:45	TRE-00-03-00	0	224	25972	22510,22511
6934	TREPADERO DINOSAURIO	trepadero-dinosaurio	publish	2021-01-03 01:21:34	2026-03-26 22:23:46	TRE-TM-02-00	0	1452	6935	22508,22509
6942	TREPADERO BALLENA	trepadero-ballena	publish	2021-01-03 01:29:52	2026-03-26 22:23:45	TRE-TM-03-00	0	2644	24837	22507
6944	TREPADERO TORTUGA	trepadero-tortuga	publish	2021-01-03 01:31:17	2026-03-26 22:23:46	TRE-TM-05-00	0	1417	6945	
6962	COLUMPIO RESIDENCIAL 2 CANASTILLAS	columpio-residencial-2-canastillas	publish	2021-01-03 01:51:24	2026-03-26 22:23:49	COL-AB-10-00	0	1416	6963	
6964	CONJUNTO RESIDENCIAL, COLUMPIOS Y BAJADA COMPUESTO PLASTICO REFORZADO 2.40M	columpio-res-de-2-canastillas-y-bajada-2-40m-fv	publish	2021-01-03 01:52:42	2026-03-26 22:23:48	CON-CR-04-00	0	1417	6965	
6972	GIRATORIO ORBIT S	orbit-s	publish	2021-01-04 14:10:18	2026-03-26 22:23:51	GIR-00-01-00	0	1417	25031	
6985	MONTABLE GLOBFLEX	globflex	publish	2021-01-04 15:32:11	2026-03-26 22:23:50	IRE-PL-05-00	0	1418	25032	24580
6992	MONTABLE ABEJA	montable-abeja	publish	2021-01-04 15:42:26	2026-03-26 22:23:50	IRE-PL-01-00	0	223	25026	22578
6994	MONTABLE BASICO	montable-saltarin	publish	2021-01-04 15:45:12	2026-03-26 22:23:50	IRE-00-01-00	0	1418	25025	
6997	MONTABLE MOTO	montable-moto	publish	2021-01-04 15:46:49	2026-04-20 19:20:54	IRE-PL-03-00	0	1418	32160	22580
7000	MONTABLE DELFIN	montable-delfin	publish	2021-01-04 15:48:34	2026-03-26 22:23:50	IRE-PL-08-00	0	1419	25024	
7003	MONTABLE CAMION	montable-camioncito	publish	2021-01-04 15:51:10	2026-04-20 19:20:31	IRE-PL-02-00	0	1418	32159	22579
7009	RESBALADILLA RACER	resbaladilla-racer	publish	2021-01-04 15:54:56	2026-03-26 22:23:52	RES-PL-04-00	0	1418	25040	
7012	RESBALADILLA LAM DE 2.40MT	resbaladilla-2-40-m	publish	2021-01-04 16:00:06	2026-03-26 22:23:51	RES-00-01-00	0	233	25038	
7014	RESBALADILLA LAMINA DE 3MT	resbaladilla-3-0-m	publish	2021-01-04 16:02:52	2026-03-26 22:23:51	RES-00-02-00	0	1464	25037	
7017	RESBALADILLA OLAS DE PLASTICO	resbaladilla-olas-de-plastico	publish	2021-01-04 16:06:51	2026-03-26 22:23:51	RES-PP-01-00	0	1456	7025	
7039	SUBE Y BAJA DOBLE	sube-y-baja-doble	publish	2021-01-04 16:25:06	2026-03-26 22:23:52	SUB-00-01-01	0	1662	25044	22021
7043	SUBE Y BAJA TRIPLE	sube-y-baja-triple	publish	2021-01-04 16:28:28	2026-03-26 22:23:52	SUB-00-01-02	0	1667	25045	22020
7044	Mesa Iluminada para Arena (PTJ-MIS-320)	mesa-iluminada-para-arena	draft	2021-01-04 16:28:50	2026-03-31 18:03:24	MES-PT-02-00	0	1429	7045	25242
7047	SUBE Y BAJA SENCILLO	sube-y-baja-sencillo	publish	2021-01-04 16:30:08	2026-04-22 16:30:44	SUB-00-01-00	0	2916	25043	25308
7060	SUBE Y BAJA PULPO	sube-y-baja-pulpo	publish	2021-01-04 16:35:39	2026-03-26 22:23:53	SUB-00-02-01	0	1664	25046	22022
7065	SUBE Y BAJA BALLENA	sube-y-baja-ballena	publish	2021-01-04 16:40:26	2026-03-26 22:23:53	SUB-PL-01-00	0	260	25042	
7066	SUBE Y BAJA PULPO TRIPLE	sube-y-baja-pulpo-triple	publish	2021-01-04 16:41:10	2026-03-26 22:23:53	SUB-00-02-02	0	1666	25047	
7077	Pasamanos Curvo con Canastilla Compuesto Plástico Reforzado	pasamanos-con-canastilla	publish	2021-01-04 16:49:11	2025-03-10 18:52:47	COL-CR-03-00	0	1424	7079	
7081	PASAMANOS IDA Y VUELTA	pasamanos-ida-y-vuelta	publish	2021-01-04 16:52:07	2026-03-26 22:23:49	PAS-00-01-00	0	1419	7085	
7086	PASAMANOS ONDULADO 2 x 3 MTS.	pasamanos-ondulado	publish	2021-01-04 16:54:26	2026-03-26 22:23:49	PAS-00-02-00	0	1429	7088	
7089	PASAMANOS RECTO 2 X 3 MTS.	pasamanos-recto	publish	2021-01-04 16:56:12	2026-03-26 22:23:49	PAS-00-03-00	0	1419	7090	
7091	PANELES INTERACTIVOS	paneles-interactivos	publish	2021-01-04 16:58:16	2026-04-20 19:23:02	INT-PL-04-00	0	2683	25073	
7100	PANEL INTERACTIVO MUÑECOS	panel-interactivo-muneco	publish	2021-01-04 17:01:26	2026-04-20 19:22:29	INT-PL-02-00	0	2642	25072	
7103	PANEL INTERACTIVO LABERINTO	panel-interactivo-laberinto	publish	2021-01-04 17:03:53	2026-04-20 19:22:48	INT-PL-03-00	0	2704	25071	
7120	MODULO URBANO INCLUSIVO	inclusivo-urbano	publish	2021-01-04 17:28:23	2026-04-20 19:23:33	EOS-IN-02-00	1254	227	32162	
7122	Módulo Maine Inclusivo (EOS-1612 7.0 DC)	maine	draft	2021-01-04 17:30:30	2026-04-24 18:28:48	EOS-IN-05-00	1199	234	24058	22622,22623
7124	MODULO MILWUAKEE INCLUSIVO	milwaukee	publish	2021-01-04 17:33:40	2026-04-20 19:21:11	EOS-IN-01-00	1263	1430	32161	22104,22105,22106
7126	Módulo Indiana Inclusivo (EOS-1210 7.0 DC)	indiana	draft	2021-01-04 17:36:47	2026-04-24 18:28:40	EOS-IN-04-00	1451	228	7132	
7137	AQUA JUM1	aqua-1	publish	2021-01-04 17:40:06	2026-03-26 22:23:55	JAM-119	0	1203	7143	
7145	AQUA JUM2	aqua-2	publish	2021-01-04 17:42:46	2026-03-26 22:23:55	JAM-219	0	1203	7143	
7150	AQUA JUM3	aqua-3	publish	2021-01-04 17:43:40	2026-03-26 22:23:55	JAM-319	0	1203	7151	
7153	AQUA JUM4	aqua-4	publish	2021-01-04 17:44:40	2026-03-26 22:23:55	JAM-419	0	1203	7301	
7156	AQUA JUM5	aqua-5	publish	2021-01-04 17:45:47	2026-03-26 22:23:55	JAM-519	0	1203	7302	
7167	ARCO SPRAY	arco-spray	publish	2021-01-04 17:51:17	2026-03-26 22:23:56	JAI-419	0	1205	7168	
7169	Bolardo Spray	bolardo-burbuja	publish	2021-01-04 17:52:40	2025-12-30 16:38:59	JAI-519	0	1161	7170	
7171	SPRAY S	spray-s	publish	2021-01-04 17:53:41	2026-03-26 22:26:14	JAI-619	0	1161	7172	
7173	PALMERA LLUVIA	pulpo-spray	publish	2021-01-04 17:54:48	2026-03-26 22:23:56	JAI-819	0	1194	7176	
7177	SOMBRILLA LLUVIA	sombrilla-lluvia	publish	2021-01-04 17:57:20	2026-03-26 22:23:56	JAI-919	0	1194	7178	
7224	Pasto Artificial 25mm de altura	pasto-artificial-25mm-de-altura	publish	2021-01-04 19:00:23	2023-06-15 23:37:41	PASART-25	0	1291	25977	
7228	Pasto Artificial 45mm de altura	pasto-artificial-45mm-de-altura	publish	2021-01-04 19:05:16	2023-06-15 23:41:52	PASART-45	0	1292	25977	
7230	Pasto Artificial 45mm de altura 850grs Color Blanco	pasto-artificial-45mm-de-altura-2	publish	2021-01-04 19:07:03	2022-03-17 22:40:08	PASART-45-BL	0	1291	7317	
7232	Pasto Artificial 45 mm de altura 850grs Color Amarillo	pasto-artificial-45-mm-de-altura-850grs-color-amarillo	publish	2021-01-04 19:09:19	2022-03-17 22:39:59	PASART-45-AM	0	1293	7318	
7233	Pasto Artificial 45 mm de altura 850grs Color Rojo	pasto-artificial-45-mm-de-altura-850grs-color-rojo	publish	2021-01-04 19:13:19	2022-03-17 22:39:51	PASART-45-RO	0	1289	7319	
7235	Pasto Artificial 45 mm de altura 850grs Color Azul	pasto-artificial-45-mm-de-altura-850grs-color-azul	publish	2021-01-04 19:14:32	2022-03-17 22:39:44	PASART-45-AZ	0	1289	7320	
7243	Dexia Bote con iluminacion	dexia-bote-con-iluminacion	publish	2021-01-04 19:18:29	2025-03-10 19:26:27	PTJ-MGB-220	0	1396	7244	
7254	Piso de Loseta de Caucho Rojo Chispa	piso-de-caucho-rojo-chispa	publish	2021-01-04 19:40:56	2022-05-06 20:36:24	PGR-50	0	1222	23025	
7255	Piso de Loseta de Caucho Negro Chispa	piso-de-caucho-negro-chispa	publish	2021-01-04 19:41:29	2022-05-06 20:33:57	PGN-60	0	1223	23023	
7260	Piso de Loseta de Caucho Kaki	piso-de-caucho-khaki-premium	publish	2021-01-04 19:47:19	2024-02-12 16:11:21	PGK-50	0	1224	23019	
7261	Piso de Loseta de Caucho Gris	piso-de-caucho-gris-premium	publish	2021-01-04 19:48:25	2026-01-09 16:04:20	PGG-50	0	1214	23029	
7262	Banca fuji A.	fuji-ap-banca-premium	draft	2021-01-04 19:48:35	2026-04-30 14:38:06	MUA-217 A-P	0	1508	7264	
7263	Piso de Loseta de Caucho Cafe	piso-de-caucho-cafe-premium	publish	2021-01-04 19:49:05	2024-02-12 16:09:02	PGCA-50	0	1215	23028	
7265	Banca fuji B.	fuji-bp-banca-premium	draft	2021-01-04 19:49:47	2026-04-30 14:38:01	MUA-217 B-P	0	1390	7267	
7266	Piso de Loseta de Caucho Negro	piso-de-caucho-negro-premium	publish	2021-01-04 19:50:08	2024-02-12 16:09:59	PGN-50	0	1195	23018	
7269	Loseta Burbuja Terracota	loseta-burbuja-terracota-chispas	publish	2021-01-04 19:51:00	2025-03-10 19:48:48	LBGR-50	0	1123	7475	
7272	Loseta Burbuja Azul Marino	loseta-burbuja-azul-marino-chispas	publish	2021-01-04 19:52:30	2025-03-10 19:50:00	LBGA-50	0	1163	7476	
7273	Loseta Burbuja Verde	loseta-burbuja-verde-chispas	publish	2021-01-04 19:53:19	2025-03-10 19:50:53	LBGV-50	0	1165	7474	
7275	JUMBO RUBBER PG1 A 1 CM	loseta-burbuja-verde-chispas-copia	private	2021-01-04 19:59:36	2022-02-24 16:47:24	PPG1-1	1118	1173	7412	
7277	JUMBO RUBBER PG1 A 2 CM	jumbo-rubber-pg1-a-2-cm	private	2021-01-04 20:03:12	2022-02-24 16:51:39	PPG1-2	1118	1183	7413	
7278	Aparcabicicleta Two Circular	aparcabicicletas-2-2	private	2021-01-04 20:03:21	2025-03-10 19:52:15	INOX-214B	0	1385	7287	
7279	JUMBO RUBBER PG1 A 3 CM	jumbo-rubber-pg1-a-3-cm	private	2021-01-04 20:04:16	2022-02-24 16:54:11	PPG1-4	1118	1200	7414	
7281	JUMBO RUBBER PG1 A 4 CM	jumbo-rubber-pg1-a-4-cm	private	2021-01-04 20:07:53	2022-02-24 16:56:39	PPG1-4-1	1118	1183	7415	
7286	JUMBO RUBBER SPORT TIPO TARTAN A 13 MM	jumbo-rubber-sport-tipo-tartan-a-13-mm	publish	2021-01-04 20:10:02	2022-02-24 16:33:57	PPTT-13	1417	1291	7380	
7292	BANCA VINSONS KLEIN	klein-asiento-de-fibra-de-vidrio	publish	2021-01-04 20:56:04	2026-04-20 19:26:07	BAN-CR-04-00	0	1302	7293	
7303	PULPO SPRAY	pulpo-spray-2	publish	2021-01-04 21:23:53	2026-03-26 22:23:56	JAI-719	0	1421	7174	
7307	Jumbo Rubber Sport Tipo Tartan A 13 mm		private	2021-01-04 21:37:54	2021-01-23 12:38:05	PPR1-2-1	0	1494		
7383	INFINITO	escultura-ludica-infinito	publish	2021-01-05 19:34:48	2026-03-26 22:23:42	EL-118-4C	2355	2768	24942	21840
7395	TRAPIST	escultura-ludica-trapist	publish	2021-01-05 19:44:36	2026-03-26 22:23:42	EL-619-4C	2372	1571	7396	21851,21351
7405	MILLER	escultura-ludica-miller	publish	2021-01-05 19:52:15	2026-03-26 22:23:43	EL-1519-4C	2337	2644	24950	21854,21855,21856
7407	SIRIUS	escultura-ludica-sirius	publish	2021-01-05 19:54:09	2026-03-26 22:23:42	EL-1619-4C	2337	1573	24948	21859,21860,21861
7411	COLUMPIO LUCENDI	columpio-lucendi	publish	2021-01-05 19:58:17	2026-03-26 22:26:15	COL-PT-02-00	0	222	28589	
7416	JUMBO RUBBER SPORT PG1 A 3 MM	jumbo-rubber-sport-pg1-a-3-mm	publish	2021-01-05 20:13:51	2022-02-24 16:36:25	PPG1-3	1257	1213	7417	
7425	LIGHT PILLAR	light-pillar	publish	2021-01-05 20:30:09	2026-03-26 22:24:18	PIL-PT-02-00	0	1592	7454	25238
7427	SUBE Y BAJA LUCENDI	sube-y-baja-lucendi	publish	2021-01-05 20:31:52	2026-03-26 22:24:18	SUB-PT-01-00	1296	1559	7456	25236
7430	Alas Lucendi (PTJ-118)	alas-lucendi	draft	2021-01-05 20:33:32	2026-03-31 18:02:48	ALA-PT-01-00	1153	1526	7455	25237
7442	Banca de Luz (PTJ-BL)	banca-de-luz	private	2021-01-05 21:20:50	2023-03-07 17:37:07	BAN-PT-06-00	0	1499	7457	
7443	TUNEL DE LUZ	tunel-de-luz	publish	2021-01-05 21:21:53	2026-03-26 22:24:18	TUN-PT-01-00	0	287	22341	25240
7445	BANCA LUCENDI	banca-lucendi	publish	2021-01-05 21:22:54	2026-04-20 19:47:19	BAN-PT-04-00	0	1497	7451	
7446	BANCA MEDIA LUNA LUCENDI	banca-media-luna-lucendi	publish	2021-01-05 21:23:53	2026-04-20 19:47:26	BAN-PT-05-00	0	1500	7469	
7450	MODULO MONSTRIKS	modulo-tematico-monstriks	publish	2021-01-05 21:38:59	2026-04-20 19:16:23	TEM-PL-07-00	1156	1434	32247	22477,22478
7458	MODULO HORMIGUERO	modulo-hormiguero	publish	2021-01-05 22:54:33	2026-04-20 19:18:23	TEM-PR-09-00	0	227	32151	
7463	TREPADERO VITEX	trepadero-vitex	publish	2021-01-05 23:05:01	2026-03-26 22:23:46	TRE-CU-07-00	0	1420	7495	
7464	TREPADERO SALIX	trepadero-salix	publish	2021-01-05 23:06:06	2026-03-26 22:23:46	TRE-CU-09-00	0	225	7497	
7466	RESBALADILLA TRIPLE OLAS DE PLASTICO	resbaladilla-triple-olas-de-plastico	publish	2021-01-05 23:08:39	2026-03-26 22:23:52	RES-PP-01-01	0	1418	7500	
7467	LABERINTO SENSORIAL	laberinto-sensorial	publish	2021-01-05 23:10:06	2026-04-20 19:21:27	INT-PL-06-00	0	1419	25068	
7479	BANCA ONON	silla-onon	publish	2021-01-06 15:42:07	2026-03-26 22:24:02	BAN-PL-02-00	0	1254	7510	
7480	BANCA IKA	banca-ika	publish	2021-01-06 15:50:50	2026-03-26 22:24:03	BAN-PP-05-00	1058	2821	7512	
7491	MESA MERCATO DOPPIO	mercato-doppio	publish	2021-01-06 16:15:25	2026-03-26 22:24:07	MES-LP-01-01	0	1323	7521	
7496	SEÑALETICA DIRECCIÓN	senaletica-direccion	publish	2021-01-06 16:18:50	2026-03-26 22:24:11	SEÑ-00-10-00	0	1337	22646	
7505	PARABUS TECH	parabus-tech	publish	2021-01-06 16:26:05	2026-03-26 22:24:16	BUS-00-01-00	0	1257	7529	
7513	MINI RAMPA CANINO	mini-rampa-canino	publish	2021-01-06 16:40:15	2026-03-26 22:24:33	CAN-PL-09-00	0	2753	7531	
7749	Módulo Tren (TEM-PR-07-01)	tren-2	draft	2021-01-13 18:30:30	2026-04-24 18:28:55	TEM-PR-07-00	1660	1429	24838	
7751	MODULO ATRACTION	modulo-atraction	publish	2021-01-13 18:40:18	2026-04-20 19:17:52	EVA-PR-01-20	1194	1458	32544	32543
7780	COLUMPIO PP EN A CON 2 ASIENTOS DE BANDA	columpio-pp-con-2-canastillas	publish	2021-01-13 19:43:51	2026-03-26 22:23:47	COL-AB-01-00	0	1422	7873	
7781	COLUMPIO PP EN A CON 2 ASIENTOS DE SEGURIDAD	columpio-pp-con-2-canastillas-de-seguridad	publish	2021-01-13 19:47:08	2026-03-26 22:23:47	COL-AS-01-00	0	1376	7874	
7783	COLUMPIO PP EN U CON 3 ASIENTOS DE BANDA	columpio-pp-en-u-con-3-canastillas	publish	2021-01-13 19:49:06	2026-04-22 16:30:31	COL-AB-03-00	0	1525	25966	22526
7789	COLUMPIO CANGURO	columpio-canguro	publish	2021-01-13 19:54:58	2026-03-26 22:23:48	COL-BS-01-00	0	1379	7885	22534
7791	COLUMPIO KRONE	columpio-krone	publish	2021-01-13 19:57:09	2026-03-26 22:23:48	COL-AB-06-00	0	1417	25969	22529,22530,22531
7794	COLUMPIO MULTIJUEGO	conjunto-de-media-luna	publish	2021-01-13 20:00:29	2026-03-26 22:23:48	CON-CR-02-00	1099	1420	7887	22535
7819	MONTABLE CABALLITO	caballito	publish	2021-01-13 20:25:31	2026-03-26 22:23:50	IRE-PL-04-00	0	2682	25022	25023
7824	MURO SENSORIAL	panel-sensorial	publish	2021-01-13 20:35:58	2026-04-20 19:23:17	INT-PL-05-00	0	1429	25955	
7828	TUBO DIDACTICO GRANDE	tubo-didactico-g	publish	2021-01-13 20:42:07	2026-04-20 19:22:12	INT-00-03-00	0	1390	25064	
7831	TIPPIE	tippie	publish	2021-01-13 20:45:50	2026-04-20 19:21:54	TEM-PM-01-00	0	1419	25062	
7834	Bubble Pillar (PTJ-620 C)	bubble-pillar-diametro-6-2-m-altura	draft	2021-01-13 21:05:11	2026-03-31 18:02:35	PIL-PT-01-00	0	1505	22617	
8007	PORTERIA CON TABLERO DE BÁSQUETBOL	porteria-con-tablero-de-basquetbol	publish	2021-01-14 20:25:02	2026-04-20 19:38:09	DEP-00-07-00	0	2567	32180	6659
8009	GRADAS 5 ASIENTOS Y 4 DESCANSA PIES	gradas-5-asientos-y-4-descansa-pies-2	publish	2021-01-14 20:30:53	2026-03-26 22:24:28	DEP-MO-04-00	0	2636	6667	
8012	POSTE DE BOLSAS CON BASURERO CANINO	poste-de-bolsas-con-basurero-canino	publish	2021-01-14 20:55:09	2026-03-26 22:24:34	CAN-PP-01-00	0	2790	19183	23386
8314	BANCA PMP PVC	banca-pmp-pvc	publish	2021-01-15 21:49:55	2026-03-26 22:24:01	BAN-PV-02-00	0	1453	22628	
8316	BANCA KIRO	banca-kiro	publish	2021-01-15 21:56:52	2026-03-26 22:24:00	BAN-PP-04-00	0	2836	20842	
8328	BANCA LOGAN INCLUSIVA PVC	banca-logan-pvc	publish	2021-01-15 22:31:49	2026-03-26 22:24:01	BAN-IN-02-00	0	1414	25948	22627
8336	BANCA PUMORI PVC	banca-pumori-pvc	publish	2021-01-15 22:43:12	2026-03-26 22:24:01	BAN-PV-01-00	0	1471	6375	
8345	MESA DE PICNIC PVC	mesa-de-pic-nic-pvc	publish	2021-01-15 23:00:44	2026-03-26 22:24:07	MES-PV-01-00	0	2662	20841	
8350	APARCABICICLETAS ONE MARCO	aparcabicicletas-one-marco	publish	2021-01-15 23:16:15	2026-03-26 22:24:09	APA-00-04-00	0	2613	22642	
8359	BANCA LOA INOX	banca-loa-inox-2	publish	2021-01-15 23:36:29	2026-04-20 19:47:12	BAN-IX-01-00	0	1340	20905	
8361	BOTE GANGES	bote-ganges-inox-2	publish	2021-01-15 23:38:31	2026-04-20 19:27:22	BOT-IX-01-00	0	2593	6519	
8363	BOLARDO 5 INOX	bolardo-5-inox-2	publish	2021-01-15 23:40:26	2026-04-20 19:27:57	BOL-IX-01-00	0	2595	6523	
8364	BOLARDO 3 INOX	bolardo-3-inox-2	publish	2021-01-15 23:41:17	2026-04-20 19:28:19	BOL-IX-02-00	0	2595	6525	
8367	BOLARDO METALICO 4" 60 CM ALTURA	bolardo-metalico-4-60cm-altura	publish	2021-01-15 23:45:44	2026-03-26 22:24:15	BOL-00-04-00	0	1288	20824	
8370	PARABUS BASIC	parabus-basic	publish	2021-01-15 23:51:00	2026-03-26 22:24:16	BUS-TP-01-00	0	1354	6574	
19063	COLUMPIO PP EN A 3 ASIENTOS DE BANDA	columpio-pp-con-3-canastillas-2	publish	2021-01-22 23:20:33	2026-03-26 22:23:47	COL-AB-02-00	0	1432	19197	
19111	BANCA COMPLETA	banca-completa	publish	2021-01-26 00:09:12	2026-03-26 22:24:13	CMT-120P	0	241	20822	
21148	MODULO CHARLOTTE	charlotte-2	publish	2021-10-08 19:46:15	2026-07-15 15:08:27	MEC-CR-03-00	1575	1709	32677	32559,32558
22130	EJERCITADOR PARED SUECA Y 2 POSTES	pared-sueca-y-2-postes	publish	2022-02-15 18:44:33	2026-04-20 19:34:50	EJE-ID-23-00	0	1378	32173	22138
22188	2 BANCAS DE ARBITROS CON TECHUMBRE	2-bancas-de-arbitros-con-techumbre	publish	2022-02-18 17:37:32	2026-04-20 19:37:21	DEP-MO-01-00	0	2700	32184	
