product_id	product_sku	product_name	product_status	source_post_id	source_post_type	source_sku	relation_type	attachment_id	attachment_parent	attachment_title	mime_type	relative_path	canonical_url	referenced_url	file_exists	bytes
6047	EJE-BA-01-00	"Private: Ejercitador Abdominales Balance"	private	6047	product	EJE-BA-01-00	content_url	23405	0	"AEF-0212-3 (Ficha Tecnica) (REV 0)"	application/pdf	2022/07/AEF-0212-3-Ficha-Tecnica-REV-0.pdf	https://www.productosjumbo.com/wp-content/uploads/2022/07/AEF-0212-3-Ficha-Tecnica-REV-0.pdf	https://www.productosjumbo.com/wp-content/uploads/2022/07/AEF-0212-3-Ficha-Tecnica-REV-0.pdf	yes	738519
6047	EJE-BA-01-00	"Private: Ejercitador Abdominales Balance"	private	6047	product	EJE-BA-01-00	featured_image	29018	6047	ejercitador-para-abdominales-basico-en-parques-productos-jumbo	image/png	2020/12/ejercitador-para-abdominales-basico-en-parques-productos-jumbo.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/ejercitador-para-abdominales-basico-en-parques-productos-jumbo.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/ejercitador-para-abdominales-basico-en-parques-productos-jumbo.png	yes	174714
6047	EJE-BA-01-00	"Private: Ejercitador Abdominales Balance"	private	6047	product	EJE-BA-01-00	parented_attachment	22015	6047	"AEF-0212-3 Abdominal Individual gris"	image/png	2020/12/AEF-0212-3-Abdominal-Individual-gris.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/AEF-0212-3-Abdominal-Individual-gris.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/AEF-0212-3-Abdominal-Individual-gris.png	yes	145699
6047	EJE-BA-01-00	"Private: Ejercitador Abdominales Balance"	private	6047	product	EJE-BA-01-00	parented_attachment	29018	6047	ejercitador-para-abdominales-basico-en-parques-productos-jumbo	image/png	2020/12/ejercitador-para-abdominales-basico-en-parques-productos-jumbo.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/ejercitador-para-abdominales-basico-en-parques-productos-jumbo.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/ejercitador-para-abdominales-basico-en-parques-productos-jumbo.png	yes	174714
6047	EJE-BA-01-00	"Private: Ejercitador Abdominales Balance"	private	6047	product	EJE-BA-01-00	parented_attachment	28681	6047	productos_jumbo_ejercitador_abdominal_equilibrio	image/png	2020/12/productos_jumbo_ejercitador_abdominal_equilibrio.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/productos_jumbo_ejercitador_abdominal_equilibrio.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/productos_jumbo_ejercitador_abdominal_equilibrio.png	yes	109296
6082	EOS-PR-01-02	"Juego Verona (EOS-PR-01-02)"	publish	6082	product	EOS-PR-01-02	content_url	21225	0	"EOS-511 7.0 (Archivo 2D) Rev.0"	application/zip	2021/10/EOS-511-7.0-Archivo-2D-Rev.0.zip	https://www.productosjumbo.com/wp-content/uploads/2021/10/EOS-511-7.0-Archivo-2D-Rev.0.zip	https://www.productosjumbo.com/wp-content/uploads/2021/10/EOS-511-7.0-Archivo-2D-Rev.0.zip	yes	456848
6082	EOS-PR-01-02	"Juego Verona (EOS-PR-01-02)"	publish	6082	product	EOS-PR-01-02	featured_image	32731	32728	EOS-PR-01-02	image/png	2026/07/EOS-PR-01-02.png	https://www.productosjumbo.com/wp-content/uploads/2026/07/EOS-PR-01-02.png	https://www.productosjumbo.com/wp-content/uploads/2026/07/EOS-PR-01-02.png	yes	884356
6082	EOS-PR-01-02	"Juego Verona (EOS-PR-01-02)"	publish	6082	product	EOS-PR-01-02	parented_attachment	25992	6082	modulo-verona-productos-jumbo	image/jpeg	2020/12/modulo-verona-productos-jumbo.jpg	https://www.productosjumbo.com/wp-content/uploads/2020/12/modulo-verona-productos-jumbo.jpg	https://www.productosjumbo.com/wp-content/uploads/2020/12/modulo-verona-productos-jumbo.jpg	yes	63104
6088	IOS-PR-01-00	"Juego Ibiza (IOS-PR-01-00)"	draft	6088	product	IOS-PR-01-00	content_url	21030	0	"IOS-112 7.0 (Archivo 2D) Rev.0"	application/zip	2021/10/IOS-112-7.0-Archivo-2D-Rev.0.zip	https://www.productosjumbo.com/wp-content/uploads/2021/10/IOS-112-7.0-Archivo-2D-Rev.0.zip	https://www.productosjumbo.com/wp-content/uploads/2021/10/IOS-112-7.0-Archivo-2D-Rev.0.zip	yes	138622
6088	IOS-PR-01-00	"Juego Ibiza (IOS-PR-01-00)"	draft	6088	product	IOS-PR-01-00	featured_image	28151	6088	modulo-ibiza-juego-infantil-productos-jumbo	image/jpeg	2020/12/modulo-ibiza-juego-infantil-productos-jumbo.jpg	https://www.productosjumbo.com/wp-content/uploads/2020/12/modulo-ibiza-juego-infantil-productos-jumbo.jpg	https://www.productosjumbo.com/wp-content/uploads/2020/12/modulo-ibiza-juego-infantil-productos-jumbo.jpg	yes	66481
