media_key	relative_path	mime_type	file_exists	bytes	canonical_url	referenced_url	attachment_ids	product_ids	product_skus	product_names	relation_types
2020/12/AEM-217B-RE.png	2020/12/AEM-217B-RE.png	image/png	yes	213659	https://www.productosjumbo.com/wp-content/uploads/2020/12/AEM-217B-RE.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/AEM-217B-RE.png	6584	6583	REH-00-03-00	"ESCALERA PARA REHABILITACION"	"featured_image | parented_attachment"
2020/12/AEM-218-RE.png	2020/12/AEM-218-RE.png	image/png	yes	339718	https://www.productosjumbo.com/wp-content/uploads/2020/12/AEM-218-RE.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/AEM-218-RE.png	6590	6589	REH-00-07-00	"CONJUNTO DE REHABILITACIÓN B"	parented_attachment
2020/12/AEP-318.png	2020/12/AEP-318.png	image/png	yes	217930	https://www.productosjumbo.com/wp-content/uploads/2020/12/AEP-318.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/AEP-318.png	6477	6470	EJE-PE-02-00	"EJERCITADOR PECHO Y ESPALDA CON PESAS"	"featured_image | parented_attachment"
2020/12/AEP-418.png	2020/12/AEP-418.png	image/png	yes	176219	https://www.productosjumbo.com/wp-content/uploads/2020/12/AEP-418.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/AEP-418.png	6468	6465	EJE-PE-01-00	"EJERCITADOR BARRA DE PESAS"	"featured_image | parented_attachment"
2020/12/AID-1918.png	2020/12/AID-1918.png	image/png	yes	30389	https://www.productosjumbo.com/wp-content/uploads/2020/12/AID-1918.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/AID-1918.png	6347	6345	EJE-ID-30-00	"Private: Ejercitador Barras Dominadas Y 3 Postes (AID-1918)"	"featured_image | parented_attachment"
2020/12/AID-218.png	2020/12/AID-218.png	image/png	yes	49712	https://www.productosjumbo.com/wp-content/uploads/2020/12/AID-218.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/AID-218.png	6258	6254	EJE-ID-11-00	"EJERCITADOR AROS LARGO Y 2 POSTES"	parented_attachment
2020/12/AID-2218.png	2020/12/AID-2218.png	image/png	yes	50757	https://www.productosjumbo.com/wp-content/uploads/2020/12/AID-2218.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/AID-2218.png	6355	6353	EJE-ID-32-00	"EJERCITADOR JUMP BOX"	"featured_image | parented_attachment"
2020/12/AID-818.png	2020/12/AID-818.png	image/png	yes	80149	https://www.productosjumbo.com/wp-content/uploads/2020/12/AID-818.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/AID-818.png	6287	6285	EJE-EST-02-00	"Ejercitador Pasamanos Y 6 Postes"	parented_attachment
2020/12/Aparcabicicletas-Six-Ondulado-MUB-212.jpg	2020/12/Aparcabicicletas-Six-Ondulado-MUB-212.jpg	image/jpeg	yes	151397	https://www.productosjumbo.com/wp-content/uploads/2020/12/Aparcabicicletas-Six-Ondulado-MUB-212.jpg	https://www.productosjumbo.com/wp-content/uploads/2020/12/Aparcabicicletas-Six-Ondulado-MUB-212.jpg	22637	6448	APA-00-06-00	"APARCABICICLETA SIX ONDULADO"	"featured_image | parented_attachment"
2020/12/BANCA-POL02MS.png	2020/12/BANCA-POL02MS.png	image/png	yes	191163	https://www.productosjumbo.com/wp-content/uploads/2020/12/BANCA-POL02MS.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/BANCA-POL02MS.png	19244	6721	BAN-PM-10-00	"BANCA CENTRO HISTORICO CON PLASTIMADERA"	"featured_image | parented_attachment"
2020/12/BAR-1.png	2020/12/BAR-1.png	image/png	yes	21748	https://www.productosjumbo.com/wp-content/uploads/2020/12/BAR-1.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/BAR-1.png	6221	6220	EJE-ID-03-00	"EJERCITADOR BARRAS PARALELAS CURVAS"	"featured_image | parented_attachment"
2020/12/BAR-3.png	2020/12/BAR-3.png	image/png	yes	31890	https://www.productosjumbo.com/wp-content/uploads/2020/12/BAR-3.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/BAR-3.png	6237	6233	EJE-ID-07-00	"EJERCITADOR BARRAS"	"featured_image | parented_attachment"
2020/12/BBP-216.png	2020/12/BBP-216.png	image/png	yes	195835	https://www.productosjumbo.com/wp-content/uploads/2020/12/BBP-216.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/BBP-216.png	6362	6360	BAN-PM-05-00	"BANCA PARA BOLERO"	"featured_image | parented_attachment"
2020/12/BF-112.png	2020/12/BF-112.png	image/png	yes	92069	https://www.productosjumbo.com/wp-content/uploads/2020/12/BF-112.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/BF-112.png	6290	6288	BAN-LP-07-00	"BANCA EVEREST"	"featured_image | parented_attachment"
2020/12/BF-165.png	2020/12/BF-165.png	image/png	yes	155005	https://www.productosjumbo.com/wp-content/uploads/2020/12/BF-165.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/BF-165.png	6294	6293	BAN-PP-01-00	"BANCA PMP PLASTIMADERA"	parented_attachment
2020/12/BOL-1.png	2020/12/BOL-1.png	image/png	yes	8613	https://www.productosjumbo.com/wp-content/uploads/2020/12/BOL-1.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/BOL-1.png	6534	6531	BOL-00-01-00	"BOLARDO METALICO"	parented_attachment
2020/12/BOL-118.png	2020/12/BOL-118.png	image/png	yes	54562	https://www.productosjumbo.com/wp-content/uploads/2020/12/BOL-118.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/BOL-118.png	6539	6538	BOL-00-03-00	"BOLARDO TRIANGULAR"	"featured_image | parented_attachment"
2020/12/BOL-218.png	2020/12/BOL-218.png	image/png	yes	51235	https://www.productosjumbo.com/wp-content/uploads/2020/12/BOL-218.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/BOL-218.png	6541	6540	BOL-00-02-00	"BOLARDO CUADRADO"	"featured_image | parented_attachment"
2020/12/BOL-COM.png	2020/12/BOL-COM.png	image/png	yes	34478	https://www.productosjumbo.com/wp-content/uploads/2020/12/BOL-COM.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/BOL-COM.png	6532	6531	BOL-00-01-00	"BOLARDO METALICO"	parented_attachment
2020/12/BOTE-GRIJALVA-JUMBO.jpg	2020/12/BOTE-GRIJALVA-JUMBO.jpg	image/jpeg	yes	63902	https://www.productosjumbo.com/wp-content/uploads/2020/12/BOTE-GRIJALVA-JUMBO.jpg	https://www.productosjumbo.com/wp-content/uploads/2020/12/BOTE-GRIJALVA-JUMBO.jpg	24906	6210	BOT-LP-03-00	"BOTE GRIJALVA"	"featured_image | parented_attachment"
2020/12/Banca-Akier-BAN-LP-04-00-500px-x-500-px.jpg	2020/12/Banca-Akier-BAN-LP-04-00-500px-x-500-px.jpg	image/jpeg	yes	161880	https://www.productosjumbo.com/wp-content/uploads/2020/12/Banca-Akier-BAN-LP-04-00-500px-x-500-px.jpg	https://www.productosjumbo.com/wp-content/uploads/2020/12/Banca-Akier-BAN-LP-04-00-500px-x-500-px.jpg	29340	6330	BAN-LP-04-00	"BANCA AKIER"	"featured_image | parented_attachment"
2020/12/Banca-Loa-Lamina-MUA-517A.jpg	2020/12/Banca-Loa-Lamina-MUA-517A.jpg	image/jpeg	yes	79823	https://www.productosjumbo.com/wp-content/uploads/2020/12/Banca-Loa-Lamina-MUA-517A.jpg	https://www.productosjumbo.com/wp-content/uploads/2020/12/Banca-Loa-Lamina-MUA-517A.jpg	22625	6318	BAN-00-01-00	"BANCA LOA LAMINA"	"featured_image | parented_attachment"
