product_id	product_sku	product_name	product_status	relative_path	repository_path	mime_type	attachment_ids	roles
6686	DEP-00-10-00	PORTERIA DE FÚTBOL PROFESIONAL	publish	2020/12/MUD-312.png	media/production/uploads/2020/12/MUD-312.png	image/png	6687	featured_image | parented_attachment
6689	DEP-MO-05-00	MESA DE AJEDREZ	publish	2020/12/MUM-513.png	media/production/uploads/2020/12/MUM-513.png	image/png	6690	parented_attachment
6689	DEP-MO-05-00	MESA DE AJEDREZ	publish	2026/03/DEP-MO-05-00-MESA-DE-AJEDREZ.avif	media/production/uploads/2026/03/DEP-MO-05-00-MESA-DE-AJEDREZ.avif	image/avif	32181	featured_image | parented_attachment
6691	VL-219	Private: Velaria Conica Malla Sombra 4 Puntos 9.2 X 9.2 M	private	2020/12/VL-219-PNG0039.png	media/production/uploads/2020/12/VL-219-PNG0039.png	image/png	22241	featured_image
6691	VL-219	Private: Velaria Conica Malla Sombra 4 Puntos 9.2 X 9.2 M	private	2020/12/colores-velarias.jpg	media/production/uploads/2020/12/colores-velarias.jpg	image/jpeg	22240	content_url
6693	VL-319	Private: Sombrilla Malla Sombra 4 Puntos 3 X 3 M	private	2020/12/VL-319-PNG0040.png	media/production/uploads/2020/12/VL-319-PNG0040.png	image/png	22245	featured_image | parented_attachment
6693	VL-319	Private: Sombrilla Malla Sombra 4 Puntos 3 X 3 M	private	2020/12/colores-velarias.jpg	media/production/uploads/2020/12/colores-velarias.jpg	image/jpeg	22240	content_url
6697	VL-119-1	Private: Velaria Twist Malla Sombra 6.2 X 6.2 M	private	2020/12/colores-velarias.jpg	media/production/uploads/2020/12/colores-velarias.jpg	image/jpeg	22240	content_url
6699	VL-219-1	Private: Velaria Conica Malla Sombra 4 Puntos 6.2 X 6.2 M	private	2020/12/VL-219-PNG0039.png	media/production/uploads/2020/12/VL-219-PNG0039.png	image/png	22241	featured_image | parented_attachment
6699	VL-219-1	Private: Velaria Conica Malla Sombra 4 Puntos 6.2 X 6.2 M	private	2020/12/colores-velarias.jpg	media/production/uploads/2020/12/colores-velarias.jpg	image/jpeg	22240	content_url | parented_attachment
6701	LT-1.20	Letra de lamina 1.20 m de alto con base de 30 cm	publish	2020/12/letras-gigantes.jpg	media/production/uploads/2020/12/letras-gigantes.jpg	image/jpeg	22161	featured_image
6703	LT-1.50	Letra de lamina 1.50 m de alto con base de 30 cm	publish	2020/12/letras-gigantes.jpg	media/production/uploads/2020/12/letras-gigantes.jpg	image/jpeg	22161	featured_image | parented_attachment
6704	LET-PT-03-00	LETRA POLICARBONATO Y LUZ 2.00 M DE ALTO	publish	2020/12/Letra-policarbonato-y-luz-2.00-m-de-alto-PTJ-LT-2.00-b.jpg	media/production/uploads/2020/12/Letra-policarbonato-y-luz-2.00-m-de-alto-PTJ-LT-2.00-b.jpg	image/jpeg	22159	featured_image | parented_attachment
6705	MER-PR-02-00	Juego MASSACHUSETTS	publish	2020/12/modulo-Massachusetts-productos-jumbo.jpg	media/production/uploads/2020/12/modulo-Massachusetts-productos-jumbo.jpg	image/jpeg	25986	parented_attachment
6705	MER-PR-02-00	Juego MASSACHUSETTS	publish	2026/07/Juego-Massachusetts-EOS-PR-09-00-1.avif	media/production/uploads/2026/07/Juego-Massachusetts-EOS-PR-09-00-1.avif	image/avif	32610	featured_image
6705	MER-PR-02-00	Juego MASSACHUSETTS	publish	2026/07/Juego-Massachusetts-EOS-PR-09-00-im.avif	media/production/uploads/2026/07/Juego-Massachusetts-EOS-PR-09-00-im.avif	image/avif	32576	gallery_image
6705	MER-PR-02-00	Juego MASSACHUSETTS	publish	2026/07/Juego-Massachusetts-EOS-PR-09-00-top.avif	media/production/uploads/2026/07/Juego-Massachusetts-EOS-PR-09-00-top.avif	image/avif	32577	gallery_image
6707	EOS-PR-11-00	Juego Randolph (EOS-1613 10.0)	draft	2020/12/juego-infantil-para-parques-randolph.jpg	media/production/uploads/2020/12/juego-infantil-para-parques-randolph.jpg	image/jpeg	25105	featured_image | parented_attachment
6708	LET-PT-04-00	LETRA POLICARBONATO Y LUZ 3.00 M DE ALTO	publish	2020/12/Letra-policarbonato-y-luz-2.00-m-de-alto-PTJ-LT-2.00-b.jpg	media/production/uploads/2020/12/Letra-policarbonato-y-luz-2.00-m-de-alto-PTJ-LT-2.00-b.jpg	image/jpeg	22159	featured_image
6709	LET-PT-01-00	LETRA ACRILICO Y LUZ 1.20 M DE ALTO CON BASE	publish	2020/12/Letra-acrilico-y-luz-1.20-m-de-alto-con-base-PTJ-LT-1.20-b.jpg	media/production/uploads/2020/12/Letra-acrilico-y-luz-1.20-m-de-alto-con-base-PTJ-LT-1.20-b.jpg	image/jpeg	22157	featured_image | parented_attachment
6710	LET-PT-02-00	LETRA ACRILICO Y LUZ 1.50 M DE ALTO CON BASE	publish	2020/12/montaje-letras-luminosas-2021-web.jpg	media/production/uploads/2020/12/montaje-letras-luminosas-2021-web.jpg	image/jpeg	22158	featured_image | parented_attachment
6712	TEC-AC-01-00	TECHO SOMBRA DE COLOR 12 ACRILICO	publish	2020/12/SAC-118-1.png	media/production/uploads/2020/12/SAC-118-1.png	image/png	7288	featured_image | parented_attachment
6713	EOS-PR-12-00	Private: Juego Utah (EOS-515 7.0)	private	2020/12/juego-en-residencial-utah.jpg	media/production/uploads/2020/12/juego-en-residencial-utah.jpg	image/jpeg	21943	gallery_image | parented_attachment
6713	EOS-PR-12-00	Private: Juego Utah (EOS-515 7.0)	private	2020/12/modulo-utah-EOS-PR-12-00.jpg	media/production/uploads/2020/12/modulo-utah-EOS-PR-12-00.jpg	image/jpeg	24848	featured_image | parented_attachment
6715	TEC-PT-02-00	TECHO SOLAR	publish	2020/12/SAC-219.png	media/production/uploads/2020/12/SAC-219.png	image/png	6717	parented_attachment
6715	TEC-PT-02-00	TECHO SOLAR	publish	2020/12/Techo-Solar-TEC-PT-02-00.webp	media/production/uploads/2020/12/Techo-Solar-TEC-PT-02-00.webp	image/webp	29521	featured_image | parented_attachment
6721	BAN-PM-10-00	BANCA CENTRO HISTORICO CON PLASTIMADERA	publish	2020/12/BANCA-POL02MS.png	media/production/uploads/2020/12/BANCA-POL02MS.png	image/png	19244	featured_image | parented_attachment
6723	EOS-PR-13-00	Private: Juego Minnesota (EOS-PR-13-00)	private	2020/12/modulo-minesota-juego-infantil-productos-jumbo.jpg	media/production/uploads/2020/12/modulo-minesota-juego-infantil-productos-jumbo.jpg	image/jpeg	28165	featured_image | parented_attachment
6723	EOS-PR-13-00	Private: Juego Minnesota (EOS-PR-13-00)	private	2020/12/modulo-minnesota-juegos-para-parques.png	media/production/uploads/2020/12/modulo-minnesota-juegos-para-parques.png	image/png	24987	parented_attachment
6728	DEP-00-11-00	RED Y 2 POSTES DE VOLEIBOL	publish	2020/12/PVB-117.png	media/production/uploads/2020/12/PVB-117.png	image/png	6730	featured_image | parented_attachment
6731	CAN-PL-07-00	BANCA DE HUESO CANINO	publish	2020/12/AEC-119.png	media/production/uploads/2020/12/AEC-119.png	image/png	6734	featured_image | parented_attachment
6733	EOS-PR-17-00	Private: Juego Oregon (EOS-1010 7.0)	private	2020/12/juego-infantil-para-escuelas-oregon.jpg	media/production/uploads/2020/12/juego-infantil-para-escuelas-oregon.jpg	image/jpeg	25104	featured_image | parented_attachment
6736	CAN-PL-01-00	TUNEL CANINO	publish	2020/12/AEC-418-2.0.png	media/production/uploads/2020/12/AEC-418-2.0.png	image/png	6737	featured_image | parented_attachment
6736	CAN-PL-01-00	TUNEL CANINO	publish	2020/12/tunel-canino-frontal.jpg	media/production/uploads/2020/12/tunel-canino-frontal.jpg	image/jpeg	22192	gallery_image | parented_attachment
6736	CAN-PL-01-00	TUNEL CANINO	publish	2020/12/tunel-canino-para-parques.jpg	media/production/uploads/2020/12/tunel-canino-para-parques.jpg	image/jpeg	22193	gallery_image | parented_attachment
6738	MEV-CR-03-00	Juego GRADY	publish	2020/12/EOS-112-9.0.png	media/production/uploads/2020/12/EOS-112-9.0.png	image/png	6746	parented_attachment
6738	MEV-CR-03-00	Juego GRADY	publish	2020/12/EOS-71D-7.0.png	media/production/uploads/2020/12/EOS-71D-7.0.png	image/png	6742	parented_attachment
6738	MEV-CR-03-00	Juego GRADY	publish	2020/12/juego-modular-grady-1.jpg	media/production/uploads/2020/12/juego-modular-grady-1.jpg	image/jpeg	23501	parented_attachment
6738	MEV-CR-03-00	Juego GRADY	publish	2020/12/juego-modular-grady-2.jpg	media/production/uploads/2020/12/juego-modular-grady-2.jpg	image/jpeg	23500	parented_attachment
6738	MEV-CR-03-00	Juego GRADY	publish	2020/12/modulo-grady-juego-de-parques.png	media/production/uploads/2020/12/modulo-grady-juego-de-parques.png	image/png	24989	parented_attachment
6738	MEV-CR-03-00	Juego GRADY	publish	2026/07/Juego-Grady-EOS-PR-18-03-top.avif	media/production/uploads/2026/07/Juego-Grady-EOS-PR-18-03-top.avif	image/avif	32566	gallery_image
6738	MEV-CR-03-00	Juego GRADY	publish	2026/07/Juego-Grady-EOS-PR-18-03.avif	media/production/uploads/2026/07/Juego-Grady-EOS-PR-18-03.avif	image/avif	32567	featured_image
6739	CAN-PL-12-00	RAMPA CANINA	publish	2020/12/AEC-218-2.0.png	media/production/uploads/2020/12/AEC-218-2.0.png	image/png	6740	featured_image | parented_attachment
6739	CAN-PL-12-00	RAMPA CANINA	publish	2022/02/rampa-canina-parque.jpg	media/production/uploads/2022/02/rampa-canina-parque.jpg	image/jpeg	22211	gallery_image
6739	CAN-PL-12-00	RAMPA CANINA	publish	2022/02/rampa-canina.jpg	media/production/uploads/2022/02/rampa-canina.jpg	image/jpeg	22210	gallery_image
6741	CAN-PL-06-00	VALLAS CANINO	publish	2020/12/AEC-114-2.0.png	media/production/uploads/2020/12/AEC-114-2.0.png	image/png	6745	featured_image | parented_attachment
6741	CAN-PL-06-00	VALLAS CANINO	publish	2020/12/AEC-117-2.0.png	media/production/uploads/2020/12/AEC-117-2.0.png	image/png	6743	parented_attachment
6741	CAN-PL-06-00	VALLAS CANINO	publish	2020/12/valla-canina.jpg	media/production/uploads/2020/12/valla-canina.jpg	image/jpeg	22213	gallery_image | parented_attachment
6747	CAN-PL-10-00	BALANCIN CANINO	publish	2020/12/AEC-117-2.0.png	media/production/uploads/2020/12/AEC-117-2.0.png	image/png	6743	featured_image
6748	CAN-PL-02-00	AROS CANINO	publish	2020/12/AEC-214-20-Aros-Canino.png	media/production/uploads/2020/12/AEC-214-20-Aros-Canino.png	image/png	22609	featured_image | parented_attachment
6748	CAN-PL-02-00	AROS CANINO	publish	2020/12/aros-caninos-agility-2.jpg	media/production/uploads/2020/12/aros-caninos-agility-2.jpg	image/jpeg	22195	gallery_image | parented_attachment
6748	CAN-PL-02-00	AROS CANINO	publish	2020/12/aros-caninos-agility.jpg	media/production/uploads/2020/12/aros-caninos-agility.jpg	image/jpeg	22194	gallery_image | parented_attachment
6750	CAN-PL-15-00	BEBEDERO CANINO	publish	2020/12/bebedero-canino.png	media/production/uploads/2020/12/bebedero-canino.png	image/png	22610	featured_image | parented_attachment
6752	CAN-PL-05-00	SALTO DOBLE CANINO	publish	2020/12/AEC-118-2.0.png	media/production/uploads/2020/12/AEC-118-2.0.png	image/png	6753	featured_image | parented_attachment
6755	CAN-PL-11-00	MESA CANINA	publish	2020/12/AEC-414-2.0.png	media/production/uploads/2020/12/AEC-414-2.0.png	image/png	6756	featured_image | parented_attachment
6757	CAN-PL-08-00	GRADAS CANINO	publish	2020/12/AEC-219.png	media/production/uploads/2020/12/AEC-219.png	image/png	6759	featured_image | parented_attachment
6760	CAN-00-02-00	SLALOM CANINO	publish	2020/12/AEC-314-2.0.png	media/production/uploads/2020/12/AEC-314-2.0.png	image/png	6761	parented_attachment
6760	CAN-00-02-00	SLALOM CANINO	publish	2026/03/CAN-00-02-00-SLALOM-CANINO.avif	media/production/uploads/2026/03/CAN-00-02-00-SLALOM-CANINO.avif	image/avif	32182	featured_image | parented_attachment
6763	CAN-PM-01-00	PASARELA CANINO	publish	2020/12/productos-jumbo-pasarela-canina-en-circuitos-caninos-agility-parque-en-queretaro.jpg	media/production/uploads/2020/12/productos-jumbo-pasarela-canina-en-circuitos-caninos-agility-parque-en-queretaro.jpg	image/jpeg	26096	gallery_image | parented_attachment
6763	CAN-PM-01-00	PASARELA CANINO	publish	2020/12/productos-jumbo-pasarela-canina-para-circuitos-agility.jpg	media/production/uploads/2020/12/productos-jumbo-pasarela-canina-para-circuitos-agility.jpg	image/jpeg	26095	featured_image | parented_attachment
6763	CAN-PM-01-00	PASARELA CANINO	publish	2020/12/productos-jumbo-pasarela-canina-para-circuitos-caninos-agility-en-queretaro.jpg	media/production/uploads/2020/12/productos-jumbo-pasarela-canina-para-circuitos-caninos-agility-en-queretaro.jpg	image/jpeg	26097	gallery_image | parented_attachment
6764	EOS-PR-19-00	Juego Parma (EOS-PR-19-00)	draft	2020/12/juego-de-exterior-parma.jpg	media/production/uploads/2020/12/juego-de-exterior-parma.jpg	image/jpeg	21966	parented_attachment
6764	EOS-PR-19-00	Juego Parma (EOS-PR-19-00)	draft	2020/12/modulo-parma-EOS-PR-19-00.jpg	media/production/uploads/2020/12/modulo-parma-EOS-PR-19-00.jpg	image/jpeg	24828	parented_attachment
6764	EOS-PR-19-00	Juego Parma (EOS-PR-19-00)	draft	2020/12/modulo-parma-juego-infantil-productos-jumbo.jpg	media/production/uploads/2020/12/modulo-parma-juego-infantil-productos-jumbo.jpg	image/jpeg	28172	featured_image | parented_attachment
6770	EOS-PR-23-00	Private: Juego Pittsburgh (EOS-PR-23-00)	private	2020/12/modulo-pittsburg-juego-infantil-productos-jumbo.jpg	media/production/uploads/2020/12/modulo-pittsburg-juego-infantil-productos-jumbo.jpg	image/jpeg	28169	featured_image | parented_attachment
6770	EOS-PR-23-00	Private: Juego Pittsburgh (EOS-PR-23-00)	private	2020/12/modulo-pittsburgh-EOS-PR-23-00.jpg	media/production/uploads/2020/12/modulo-pittsburgh-EOS-PR-23-00.jpg	image/jpeg	24830	parented_attachment
6783	MER-PR-07-00	Juego WINSTON	publish	2020/12/EOS-PR-25-00-MODULO-WINSTON-ISO.webp	media/production/uploads/2020/12/EOS-PR-25-00-MODULO-WINSTON-ISO.webp	image/webp	31202	parented_attachment
6783	MER-PR-07-00	Juego WINSTON	publish	2020/12/T.png	media/production/uploads/2020/12/T.png	image/png	24053	parented_attachment
6783	MER-PR-07-00	Juego WINSTON	publish	2020/12/modulo-winston-juego-infantil-productos-jumbo.jpg	media/production/uploads/2020/12/modulo-winston-juego-infantil-productos-jumbo.jpg	image/jpeg	28167	parented_attachment
6783	MER-PR-07-00	Juego WINSTON	publish	2020/12/modulo-winstone-EOS-PR-25-00.jpg	media/production/uploads/2020/12/modulo-winstone-EOS-PR-25-00.jpg	image/jpeg	24831	parented_attachment
6783	MER-PR-07-00	Juego WINSTON	publish	2026/07/Juego-Winston-EOS-PR-25-03-1.avif	media/production/uploads/2026/07/Juego-Winston-EOS-PR-25-03-1.avif	image/avif	32684	featured_image
6783	MER-PR-07-00	Juego WINSTON	publish	2026/07/Juego-Winston-EOS-PR-25-03-top.avif	media/production/uploads/2026/07/Juego-Winston-EOS-PR-25-03-top.avif	image/avif	32535	gallery_image
6785	MER-PR-06-00	Juego RUSSEL	publish	2020/12/juego-russel-exterior-residencial.jpg	media/production/uploads/2020/12/juego-russel-exterior-residencial.jpg	image/jpeg	21873	parented_attachment
6785	MER-PR-06-00	Juego RUSSEL	publish	2020/12/modulo-Russel-productos-jumbo.jpg	media/production/uploads/2020/12/modulo-Russel-productos-jumbo.jpg	image/jpeg	25988	parented_attachment
6785	MER-PR-06-00	Juego RUSSEL	publish	2026/03/EOS-PR-24-00-MODULO-RUSSEL.avif	media/production/uploads/2026/03/EOS-PR-24-00-MODULO-RUSSEL.avif	image/avif	32137	parented_attachment
6785	MER-PR-06-00	Juego RUSSEL	publish	2026/07/Juego-Russel-EOS-PR-24-00-1.avif	media/production/uploads/2026/07/Juego-Russel-EOS-PR-24-00-1.avif	image/avif	32671	featured_image
6785	MER-PR-06-00	Juego RUSSEL	publish	2026/07/Juego-Russel-EOS-PR-24-00-top.avif	media/production/uploads/2026/07/Juego-Russel-EOS-PR-24-00-top.avif	image/avif	32513	gallery_image
6791	EOS-PR-22-00	Private: Juego Pensilvania (EOS-PR-22-00)	private	2020/12/modulo-pensilvania-EOS-PR-19-00.jpg	media/production/uploads/2020/12/modulo-pensilvania-EOS-PR-19-00.jpg	image/jpeg	24829	parented_attachment
6791	EOS-PR-22-00	Private: Juego Pensilvania (EOS-PR-22-00)	private	2020/12/modulo-pensilvania-juego-infantil-productos-jumbo.jpg	media/production/uploads/2020/12/modulo-pensilvania-juego-infantil-productos-jumbo.jpg	image/jpeg	28164	featured_image | parented_attachment
6793	EOS-PR-29-00	Juego BALTIMORE BASIC	publish	2020/12/juego-residencial.jpg	media/production/uploads/2020/12/juego-residencial.jpg	image/jpeg	21874	gallery_image | parented_attachment
6793	EOS-PR-29-00	Juego BALTIMORE BASIC	publish	2020/12/modulo-basic-juego-para-jardines.png	media/production/uploads/2020/12/modulo-basic-juego-para-jardines.png	image/png	24995	featured_image | parented_attachment
6793	EOS-PR-29-00	Juego BALTIMORE BASIC	publish	2020/12/resbaladila-para-residencial.jpg	media/production/uploads/2020/12/resbaladila-para-residencial.jpg	image/jpeg	21875	gallery_image | parented_attachment
6795	EOS-PR-28-00	Juego BALTIMORE	publish	2020/12/juego-en-exterior-baltimore.jpg	media/production/uploads/2020/12/juego-en-exterior-baltimore.jpg	image/jpeg	21970	gallery_image | parented_attachment
6795	EOS-PR-28-00	Juego BALTIMORE	publish	2020/12/juego-en-un-parque-baltimore.jpg	media/production/uploads/2020/12/juego-en-un-parque-baltimore.jpg	image/jpeg	21971	gallery_image | parented_attachment
6795	EOS-PR-28-00	Juego BALTIMORE	publish	2020/12/modulo-baltimore-productos-jumbo.jpg	media/production/uploads/2020/12/modulo-baltimore-productos-jumbo.jpg	image/jpeg	25982	featured_image | parented_attachment
6797	MEC-CR-01-00	Juego BOSTON	publish	2020/12/EOS-1610-10.0.jpg	media/production/uploads/2020/12/EOS-1610-10.0.jpg	image/jpeg	24548	parented_attachment
6797	MEC-CR-01-00	Juego BOSTON	publish	2020/12/juego-para-exterior-boston.jpg	media/production/uploads/2020/12/juego-para-exterior-boston.jpg	image/jpeg	21968	parented_attachment
6797	MEC-CR-01-00	Juego BOSTON	publish	2026/07/Juego-Boston-EOS-PR-31-00-1.avif	media/production/uploads/2026/07/Juego-Boston-EOS-PR-31-00-1.avif	image/avif	32718	featured_image
6797	MEC-CR-01-00	Juego BOSTON	publish	2026/07/Juego-Boston-EOS-PR-31-00-top.avif	media/production/uploads/2026/07/Juego-Boston-EOS-PR-31-00-top.avif	image/avif	32551	gallery_image
6810	BAN-00-04-00	BANCA CON PERFILES	publish	2020/12/MUA-619-1.png	media/production/uploads/2020/12/MUA-619-1.png	image/png	6811	featured_image | parented_attachment
6820	MUM-118-1-1	Private: Mesa de Picnic	private	2020/12/MPMP-1-1.png	media/production/uploads/2020/12/MPMP-1-1.png	image/png	6821	featured_image | parented_attachment
6836	EOS-PR-15-03	Juego Arkansas (EOS-PR-15-03)	publish	2020/12/EOS-PR-15-03.jpg	media/production/uploads/2020/12/EOS-PR-15-03.jpg	image/jpeg	32727	featured_image | parented_attachment
6836	EOS-PR-15-03	Juego Arkansas (EOS-PR-15-03)	publish	2020/12/arkansas-juego-escuelas-plazas-1.jpg	media/production/uploads/2020/12/arkansas-juego-escuelas-plazas-1.jpg	image/jpeg	21872	parented_attachment
6836	EOS-PR-15-03	Juego Arkansas (EOS-PR-15-03)	publish	2020/12/modulo-arkansas-EOS-PR-15-00.jpg	media/production/uploads/2020/12/modulo-arkansas-EOS-PR-15-00.jpg	image/jpeg	24825	parented_attachment
6836	EOS-PR-15-03	Juego Arkansas (EOS-PR-15-03)	publish	2020/12/modulo-arkansas-juego-infantil-productos-jumbo.jpg	media/production/uploads/2020/12/modulo-arkansas-juego-infantil-productos-jumbo.jpg	image/jpeg	28153	parented_attachment
6839	MEC-CR-04-00	Juego BARCELONA	publish	2020/12/juego-de-exterior-modulo-barcelona.jpg	media/production/uploads/2020/12/juego-de-exterior-modulo-barcelona.jpg	image/jpeg	25098	parented_attachment
6839	MEC-CR-04-00	Juego BARCELONA	publish	2020/12/juego-de-exterior-para-escuelas-jumbo-barcelona.jpg	media/production/uploads/2020/12/juego-de-exterior-para-escuelas-jumbo-barcelona.jpg	image/jpeg	25099	parented_attachment
6839	MEC-CR-04-00	Juego BARCELONA	publish	2026/03/EOS-CR-01-00-MODULO-BARCELONA.avif	media/production/uploads/2026/03/EOS-CR-01-00-MODULO-BARCELONA.avif	image/avif	32136	parented_attachment
6839	MEC-CR-04-00	Juego BARCELONA	publish	2026/07/Juego-Barcelona-EOS-CR-01-00-1.avif	media/production/uploads/2026/07/Juego-Barcelona-EOS-CR-01-00-1.avif	image/avif	32686	featured_image
6839	MEC-CR-04-00	Juego BARCELONA	publish	2026/07/Juego-Barcelona-EOS-CR-01-00-im.avif	media/production/uploads/2026/07/Juego-Barcelona-EOS-CR-01-00-im.avif	image/avif	32545	gallery_image
6839	MEC-CR-04-00	Juego BARCELONA	publish	2026/07/Juego-Barcelona-EOS-CR-01-00-top.avif	media/production/uploads/2026/07/Juego-Barcelona-EOS-CR-01-00-top.avif	image/avif	32546	gallery_image
6841	EOS-CR-02-00	Juego Britania (EOS-FV-02-00)	draft	2020/12/EOS-71B-7.0-Britania.jpg	media/production/uploads/2020/12/EOS-71B-7.0-Britania.jpg	image/jpeg	30723	featured_image | parented_attachment
6841	EOS-CR-02-00	Juego Britania (EOS-FV-02-00)	draft	2020/12/modulo-britania-EOS-FV-02-00.jpg	media/production/uploads/2020/12/modulo-britania-EOS-FV-02-00.jpg	image/jpeg	24834	parented_attachment
6841	EOS-CR-02-00	Juego Britania (EOS-FV-02-00)	draft	2020/12/modulo-britania-juego-infantil-productos-jumbo.jpg	media/production/uploads/2020/12/modulo-britania-juego-infantil-productos-jumbo.jpg	image/jpeg	28162	parented_attachment
6843	EOS-FV-03-00	Juego España (EOS-FV-03-00)	draft	2020/12/juego-infantil-modulo-espana.jpg	media/production/uploads/2020/12/juego-infantil-modulo-espana.jpg	image/jpeg	25102	parented_attachment
6843	EOS-FV-03-00	Juego España (EOS-FV-03-00)	draft	2020/12/juego-infantil-para-parques-modulo-espana-1.jpg	media/production/uploads/2020/12/juego-infantil-para-parques-modulo-espana-1.jpg	image/jpeg	25300	parented_attachment
6843	EOS-FV-03-00	Juego España (EOS-FV-03-00)	draft	2020/12/juego-infantil-parques-modulo-espana-2.jpg	media/production/uploads/2020/12/juego-infantil-parques-modulo-espana-2.jpg	image/jpeg	25299	parented_attachment
6843	EOS-FV-03-00	Juego España (EOS-FV-03-00)	draft	2020/12/modulo-espana-juego-infantil-productos-jumbo.jpg	media/production/uploads/2020/12/modulo-espana-juego-infantil-productos-jumbo.jpg	image/jpeg	28173	featured_image | parented_attachment
6846	EOS-PR-32-00	Private: Juego Misuri	private	2020/12/modulo-misuri-juego-infantil-prductos-jumbo.jpg	media/production/uploads/2020/12/modulo-misuri-juego-infantil-prductos-jumbo.jpg	image/jpeg	28161	featured_image | parented_attachment
6846	EOS-PR-32-00	Private: Juego Misuri	private	2020/12/modulo-misuro-EOS-FV-03-00.jpg	media/production/uploads/2020/12/modulo-misuro-EOS-FV-03-00.jpg	image/jpeg	24835	parented_attachment
6852	TEM-PL-09-20	Juego ROBOTO	publish	2020/12/productos-jumbo-modulo-roboto-juegos-infantiles-1.jpg	media/production/uploads/2020/12/productos-jumbo-modulo-roboto-juegos-infantiles-1.jpg	image/jpeg	27807	parented_attachment
6852	TEM-PL-09-20	Juego ROBOTO	publish	2020/12/productos-jumbo-modulo-roboto-juegos-infantiles-2.jpg	media/production/uploads/2020/12/productos-jumbo-modulo-roboto-juegos-infantiles-2.jpg	image/jpeg	27809	parented_attachment
6852	TEM-PL-09-20	Juego ROBOTO	publish	2020/12/productos-jumbo-modulo-roboto-juegos-infantiles-3.jpg	media/production/uploads/2020/12/productos-jumbo-modulo-roboto-juegos-infantiles-3.jpg	image/jpeg	27808	parented_attachment
6852	TEM-PL-09-20	Juego ROBOTO	publish	2026/07/Juego-Roboto-TEM-PL-09-00-1.avif	media/production/uploads/2026/07/Juego-Roboto-TEM-PL-09-00-1.avif	image/avif	32682	featured_image
6852	TEM-PL-09-20	Juego ROBOTO	publish	2026/07/Juego-Roboto-TEM-PL-09-00-top.avif	media/production/uploads/2026/07/Juego-Roboto-TEM-PL-09-00-top.avif	image/avif	32511	gallery_image
6860	TEM-PL-03-00	Juego Cohete Espacial	publish	2020/12/cohete-espacial-MTN-217-2.jpg	media/production/uploads/2020/12/cohete-espacial-MTN-217-2.jpg	image/jpeg	22471	gallery_image | parented_attachment
6860	TEM-PL-03-00	Juego Cohete Espacial	publish	2020/12/cohete-espacial-MTN-217-3.jpg	media/production/uploads/2020/12/cohete-espacial-MTN-217-3.jpg	image/jpeg	22472	gallery_image | parented_attachment
6860	TEM-PL-03-00	Juego Cohete Espacial	publish	2020/12/cohete-espacial-MTN-217.jpg	media/production/uploads/2020/12/cohete-espacial-MTN-217.jpg	image/jpeg	22470	gallery_image | parented_attachment
6860	TEM-PL-03-00	Juego Cohete Espacial	publish	2020/12/modulo-cohete-juego-infantil.jpg	media/production/uploads/2020/12/modulo-cohete-juego-infantil.jpg	image/jpeg	24998	parented_attachment
6860	TEM-PL-03-00	Juego Cohete Espacial	publish	2026/03/TEM-PL-03-00-MODULO-COHETE-ESPACIAL.avif	media/production/uploads/2026/03/TEM-PL-03-00-MODULO-COHETE-ESPACIAL.avif	image/avif	32143	featured_image | parented_attachment
6872	TEM-PL-02-20	Juego NAVE ORION	publish	2020/12/juego-de-nave-orion.jpg	media/production/uploads/2020/12/juego-de-nave-orion.jpg	image/jpeg	21974	parented_attachment
6872	TEM-PL-02-20	Juego NAVE ORION	publish	2020/12/modulo-nave-orion-productos-jumbo.jpg	media/production/uploads/2020/12/modulo-nave-orion-productos-jumbo.jpg	image/jpeg	25998	parented_attachment
6872	TEM-PL-02-20	Juego NAVE ORION	publish	2026/07/Juego-Nave-Orion-TEM-PL-02-00-im.avif	media/production/uploads/2026/07/Juego-Nave-Orion-TEM-PL-02-00-im.avif	image/avif	32579	gallery_image
6872	TEM-PL-02-20	Juego NAVE ORION	publish	2026/07/Juego-Nave-Orion-TEM-PL-02-00-top.avif	media/production/uploads/2026/07/Juego-Nave-Orion-TEM-PL-02-00-top.avif	image/avif	32580	gallery_image
6872	TEM-PL-02-20	Juego NAVE ORION	publish	2026/07/Juego-Nave-Orion-TEM-PL-02-00.avif	media/production/uploads/2026/07/Juego-Nave-Orion-TEM-PL-02-00.avif	image/avif	32581	featured_image
6874	TEM-PR-03-20	Juego BARCO	publish	2020/12/MTB-118-1-juego-tematico-barco-2.jpg	media/production/uploads/2020/12/MTB-118-1-juego-tematico-barco-2.jpg	image/jpeg	22476	parented_attachment
6874	TEM-PR-03-20	Juego BARCO	publish	2020/12/MTB-118-1-juego-tematico-barco.jpg	media/production/uploads/2020/12/MTB-118-1-juego-tematico-barco.jpg	image/jpeg	22475	parented_attachment
6874	TEM-PR-03-20	Juego BARCO	publish	2020/12/modulo-barco-juegos-de-exterior.jpg	media/production/uploads/2020/12/modulo-barco-juegos-de-exterior.jpg	image/jpeg	25003	parented_attachment
6874	TEM-PR-03-20	Juego BARCO	publish	2026/03/TEM-PR-03-00-MODULO-BARCO.avif	media/production/uploads/2026/03/TEM-PR-03-00-MODULO-BARCO.avif	image/avif	32147	parented_attachment
